datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2025-05-05 08:00:00,2025-05-08 01:08:32,3.0,4.445949076876698,280.1403417814671,276.6726086990015,46.420026276383325,2.853135044185402,,,,,11.266,161.08108
2025-05-05 09:00:00,2025-05-08 01:08:32,3.0,4.445949076876698,280.1403417814671,276.6726086990015,46.420026276383325,2.853135044185402,,,,,10.31715,167.28383
2025-05-05 10:00:00,2025-05-08 01:08:32,3.0,4.5036515807849495,278.7411734825016,276.1443461021855,0.0,3.37615977797039,,,,,12.05316,165.90292
2025-05-05 11:00:00,2025-05-08 01:08:32,3.0,4.5036515807849495,278.7411734825016,276.1443461021855,0.0,3.37615977797039,,,,,14.05841,170.14802
2025-05-05 12:00:00,2025-05-08 01:08:32,3.0,4.5036515807849495,278.7411734825016,276.1443461021855,0.0,3.37615977797039,,,,,14.83243,162.65759
2025-05-05 13:00:00,2025-05-08 01:08:32,3.0,5.231934097156623,280.31641937400263,276.092361711904,0.097434346028956,4.110948877569783,,,,,20.34842,167.54883
2025-05-05 14:00:00,2025-05-08 01:08:32,3.0,5.231934097156623,280.31641937400263,276.092361711904,0.097434346028956,4.110948877569783,,,,,24.91696,159.28307
2025-05-05 15:00:00,2025-05-08 01:08:32,3.0,5.231934097156623,280.31641937400263,276.092361711904,0.097434346028956,4.110948877569783,,,,,27.4446,163.89747
2025-05-05 16:00:00,2025-05-08 01:08:32,3.0,5.657816767932085,281.6142564639128,275.5172238080371,110.64931329186196,4.938157171075371,,,,,35.64764,162.91554
2025-05-05 17:00:00,2025-05-08 01:08:32,3.0,5.657816767932085,281.6142564639128,275.5172238080371,110.64931329186196,4.938157171075371,,,,,41.72364,164.94524
2025-05-05 18:00:00,2025-05-08 01:08:32,3.0,5.657816767932085,281.6142564639128,275.5172238080371,110.64931329186196,4.938157171075371,,,,,43.97869,158.10312
2025-05-05 19:00:00,2025-05-08 01:08:32,3.0,6.081817361973796,281.781519787828,274.8336174738964,223.9110614326076,5.692532241048049,,,,,44.9463,166.43674
2025-05-05 20:00:00,2025-05-08 01:08:32,3.0,6.081817361973796,281.781519787828,274.8336174738964,223.9110614326076,5.692532241048049,,,,,48.54514,166.80773
2025-05-05 21:00:00,2025-05-08 01:08:32,3.0,6.081817361973796,281.781519787828,274.8336174738964,223.9110614326076,5.692532241048049,,,,,52.91627,157.58546
