datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,4.575172622519788,293.57640937241774,278.34568931579906,342.13188309824795,0.2420110830015325,,
2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,4.575172622519788,293.57640937241774,278.34568931579906,342.13188309824795,0.2420110830015325,,
2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,4.671570909484642,293.4035690525288,277.75819272366147,853.2204663016212,0.4447575733291442,,
2025-05-04 23:00:00,2025-05-08 01:08:32,3.0,4.671570909484642,293.4035690525288,277.75819272366147,853.2204663016212,0.4447575733291442,,
2025-05-05 00:00:00,2025-05-08 01:08:32,3.0,4.671570909484642,293.4035690525288,277.75819272366147,853.2204663016212,0.4447575733291442,,
2025-05-05 01:00:00,2025-05-08 01:08:32,3.0,2.746661214614881,287.8761885803343,279.6198707323501,736.482482189636,0.8858860392702035,,
2025-05-05 02:00:00,2025-05-08 01:08:32,3.0,2.746661214614881,287.8761885803343,279.6198707323501,736.482482189636,0.8858860392702035,,
2025-05-05 03:00:00,2025-05-08 01:08:32,3.0,2.746661214614881,287.8761885803343,279.6198707323501,736.482482189636,0.8858860392702035,,
2025-05-05 04:00:00,2025-05-08 01:08:32,3.0,2.9238730640182475,284.98627227157937,278.99388607871555,176.02883212680803,0.9449939925447302,,
2025-05-05 05:00:00,2025-05-08 01:08:32,3.0,2.9238730640182475,284.98627227157937,278.99388607871555,176.02883212680803,0.9449939925447302,,
2025-05-05 06:00:00,2025-05-08 01:08:32,3.0,2.9238730640182475,284.98627227157937,278.99388607871555,176.02883212680803,0.9449939925447302,,
2025-05-05 07:00:00,2025-05-08 01:08:32,3.0,2.8563989041861144,284.13609150010086,277.3592329382236,88.0137820854785,0.9449939925447302,,
2025-05-05 08:00:00,2025-05-08 01:08:32,3.0,2.8563989041861144,284.13609150010086,277.3592329382236,88.0137820854785,0.9449939925447302,,
2025-05-05 09:00:00,2025-05-08 01:08:32,3.0,2.8563989041861144,284.13609150010086,277.3592329382236,88.0137820854785,0.9449939925447302,,
2025-05-05 10:00:00,2025-05-08 01:08:32,3.0,2.582003148608844,283.1607722521387,275.6639796521844,0.0,0.9459759604397688,,
