,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2025-05-03 00:00:00,2025-05-08 01:08:32,3.0,95.77,0.0,7471.0,1134.0,46.0,1627.0,17085.0,1696.0,0.0
1,2025-05-03 01:00:00,2025-05-08 01:08:32,3.0,92.98,0.0,7103.0,1133.0,46.0,1714.0,15848.0,2623.0,0.0
2,2025-05-03 02:00:00,2025-05-08 01:08:32,3.0,88.36,0.0,6132.0,1133.0,46.0,2350.0,13366.0,2861.0,0.0
3,2025-05-03 03:00:00,2025-05-08 01:08:32,3.0,178.61,0.0,6546.0,1134.0,46.0,3383.0,5793.0,2915.0,2772.0
4,2025-05-03 04:00:00,2025-05-08 01:08:32,3.0,290.08,0.0,7280.0,1133.0,46.0,3717.0,423.0,3489.0,6860.0
5,2025-05-03 05:00:00,2025-05-08 01:08:32,3.0,290.89,0.0,7137.0,1133.0,46.0,3887.0,0.0,3809.0,7034.0
6,2025-05-03 06:00:00,2025-05-08 01:08:32,3.0,271.99,0.0,7153.0,1134.0,46.0,3941.0,3.0,3759.0,5598.0
7,2025-05-03 07:00:00,2025-05-08 01:08:32,3.0,244.56,0.0,7212.0,1134.0,46.0,3826.0,6.0,3568.0,3556.0
8,2025-05-03 08:00:00,2025-05-08 01:08:32,3.0,211.49,0.0,7197.0,1134.0,46.0,3702.0,7.0,3675.0,1793.0
9,2025-05-03 09:00:00,2025-05-08 01:08:32,3.0,202.77,0.0,6572.0,1134.0,46.0,3177.0,7.0,3918.0,1509.0
10,2025-05-03 10:00:00,2025-05-08 01:08:32,3.0,176.81,0.0,5978.0,1135.0,46.0,3331.0,8.0,3917.0,799.0
11,2025-05-03 11:00:00,2025-05-08 01:08:32,3.0,161.79,0.0,5442.0,1135.0,46.0,3329.0,7.0,3731.0,442.0
12,2025-05-03 12:00:00,2025-05-08 01:08:32,3.0,169.1,0.0,5952.0,1135.0,46.0,2818.0,7.0,3533.0,149.0
13,2025-05-03 13:00:00,2025-05-08 01:08:32,3.0,174.22,0.0,5753.0,1134.0,46.0,2958.0,7.0,3216.0,343.0
14,2025-05-03 14:00:00,2025-05-08 01:08:32,3.0,194.88,0.0,5572.0,1135.0,46.0,3322.0,12.0,2878.0,1174.0
15,2025-05-03 15:00:00,2025-05-08 01:08:32,3.0,167.49,0.0,5306.0,1135.0,46.0,3030.0,1776.0,2815.0,935.0
16,2025-05-03 16:00:00,2025-05-08 01:08:32,3.0,95.02,0.0,4885.0,1134.0,46.0,2559.0,7631.0,2964.0,0.0
17,2025-05-03 17:00:00,2025-05-08 01:08:32,3.0,83.19,0.0,4823.0,1133.0,46.0,2105.0,10718.0,2851.0,0.0
18,2025-05-03 18:00:00,2025-05-08 01:08:32,3.0,78.33,0.0,5031.0,1133.0,46.0,1906.0,12889.0,2998.0,0.0
19,2025-05-03 19:00:00,2025-05-08 01:08:32,3.0,78.02,0.0,5291.0,1132.0,46.0,1662.0,14289.0,2910.0,0.0
20,2025-05-03 20:00:00,2025-05-08 01:08:32,3.0,85.6,0.0,6138.0,1132.0,46.0,1448.0,14862.0,3123.0,0.0
21,2025-05-03 21:00:00,2025-05-08 01:08:32,3.0,93.68,0.0,6815.0,1132.0,46.0,1387.0,14207.0,3529.0,0.0
22,2025-05-03 22:00:00,2025-05-08 01:08:32,3.0,104.59,0.0,8026.0,1133.0,46.0,1374.0,14146.0,3847.0,0.0
23,2025-05-03 23:00:00,2025-05-08 01:08:32,3.0,100.88,0.0,8026.0,1134.0,46.0,1368.0,14513.0,4536.0,0.0
24,2025-05-04 00:00:00,2025-05-08 01:08:32,3.0,96.4,0.0,7253.0,1134.0,46.0,1272.0,13159.0,5167.0,0.0
25,2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,94.68,0.0,7178.0,1133.5,46.0,1493.0,14503.5,3895.0,0.0
26,2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,91.66,0.0,6655.0,1133.25,46.0,1921.5,13934.75,3378.0,0.0
27,2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,131.21,0.0,6600.5,1133.625,46.0,2652.25,9863.875,3146.5,1386.0
28,2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,207.52,0.0,6940.25,1133.3125,46.0,3184.625,5143.4375,3317.75,4123.0
29,2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,248.46,0.0,7038.625,1133.15625,46.0,3535.8125,2571.71875,3563.375,5578.5
30,2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,259.74,0.0,7095.8125,1133.578125,46.0,3738.40625,1287.359375,3661.1875,5588.25
31,2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,252.73,0.0,7153.90625,1133.7890625,46.0,3782.203125,646.6796875,3614.59375,4572.125
32,2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,233.93,0.0,7175.453125,1133.89453125,46.0,3742.1015625,326.83984375,3644.796875,3182.5625
33,2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,219.62,0.0,6873.7265625,1133.947265625,46.0,3459.55078125,166.919921875,3781.3984375,2345.78125
34,2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,199.89,0.0,6425.86328125,1134.4736328125,46.0,3395.275390625,87.4599609375,3849.19921875,1572.390625
35,2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,182.32,0.0,5933.931640625,1134.73681640625,46.0,3362.1376953125,47.22998046875,3790.099609375,1007.1953125
36,2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,176.1,0.0,5942.9658203125,1134.868408203125,46.0,3090.06884765625,27.114990234375,3661.5498046875,578.09765625
37,2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,175.19,0.0,5847.98291015625,1134.4342041015625,46.0,3024.034423828125,17.0574951171875,3438.77490234375,460.548828125
38,2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,185.09,0.0,5709.991455078125,1134.7171020507812,46.0,3173.0172119140625,14.52874755859375,3158.387451171875,817.2744140625
39,2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,175.99,0.0,5507.995727539063,1134.8585510253906,46.0,3101.5086059570312,895.2643737792969,2986.693725585937,876.13720703125
40,2025-05-04 16:00:00,2025-05-08 01:08:32,3.0,129.9,0.0,5196.497863769531,1134.4292755126953,46.0,2830.254302978516,4263.132186889648,2975.3468627929688,438.068603515625
41,2025-05-04 17:00:00,2025-05-08 01:08:32,3.0,103.64,0.0,5009.748931884766,1133.7146377563477,46.0,2467.627151489258,7490.566093444824,2913.1734313964844,219.0343017578125
42,2025-05-04 18:00:00,2025-05-08 01:08:32,3.0,89.61,0.0,5020.374465942383,1133.3573188781738,46.0,2186.813575744629,10189.783046722412,2955.586715698242,109.51715087890624
43,2025-05-04 19:00:00,2025-05-08 01:08:32,3.0,83.36,0.0,5155.687232971191,1132.678659439087,46.0,1924.4067878723145,12239.391523361206,2932.793357849121,54.758575439453125
44,2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,84.55,0.0,5646.843616485596,1132.3393297195437,46.0,1686.2033939361572,13550.695761680605,3027.8966789245605,27.37928771972656
45,2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,89.29,0.0,6230.921808242798,1132.1696648597715,46.0,1536.6016969680786,13878.847880840302,3278.4483394622803,13.68964385986328
46,2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,97.28,0.0,7128.460904121399,1132.584832429886,46.0,1455.3008484840393,14012.42394042015,3562.72416973114,6.844821929931641
