,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2025-04-25 00:00:00,2025-05-01 04:36:13,3.0,87.53,0.0,6700.0,1134.0,46.0,1762.0,15524.0,3368.0,0.0
1,2025-04-25 01:00:00,2025-05-01 04:36:13,3.0,95.21,0.0,7429.0,1134.0,46.0,2244.0,14537.0,3675.0,0.0
2,2025-04-25 02:00:00,2025-05-01 04:36:13,3.0,95.64,0.0,6524.0,1135.0,46.0,3054.0,11037.0,3638.0,0.0
3,2025-04-25 03:00:00,2025-05-01 04:36:13,3.0,193.24,0.0,7150.0,1134.0,46.0,4108.0,4134.0,3600.0,3232.0
4,2025-04-25 04:00:00,2025-05-01 04:36:13,3.0,265.17,0.0,7964.0,1134.0,47.0,4488.0,172.0,3815.0,5508.0
5,2025-04-25 05:00:00,2025-05-01 04:36:13,3.0,270.36,0.0,8397.0,1134.0,46.0,4433.0,0.0,3692.0,5450.0
6,2025-04-25 06:00:00,2025-05-01 04:36:13,3.0,261.84,0.0,8384.0,1134.0,46.0,4412.0,0.0,3365.0,4534.0
7,2025-04-25 07:00:00,2025-05-01 04:36:13,3.0,231.63,0.0,8396.0,1134.0,46.0,3985.0,0.0,3480.0,2394.0
8,2025-04-25 08:00:00,2025-05-01 04:36:13,3.0,208.49,0.0,8388.0,1134.0,46.0,3721.0,0.0,3692.0,1141.0
9,2025-04-25 09:00:00,2025-05-01 04:36:13,3.0,207.57,0.0,8608.0,1134.0,47.0,3325.0,0.0,3768.0,817.0
10,2025-04-25 10:00:00,2025-05-01 04:36:13,3.0,203.89,0.0,8277.0,1135.0,46.0,3337.0,0.0,3542.0,673.0
11,2025-04-25 11:00:00,2025-05-01 04:36:13,3.0,190.25,0.0,8369.0,1135.0,47.0,3040.0,0.0,3785.0,0.0
12,2025-04-25 12:00:00,2025-05-01 04:36:13,3.0,191.31,0.0,8572.0,1135.0,46.0,3122.0,0.0,3801.0,0.0
13,2025-04-25 13:00:00,2025-05-01 04:36:13,3.0,206.8,0.0,8215.0,1136.0,47.0,3244.0,0.0,3510.0,765.0
14,2025-04-25 14:00:00,2025-05-01 04:36:13,3.0,231.26,0.0,8138.0,1135.0,46.0,3533.0,0.0,3213.0,1994.0
15,2025-04-25 15:00:00,2025-05-01 04:36:13,3.0,224.88,0.0,8466.0,1135.0,46.0,3538.0,1327.0,3022.0,2262.0
16,2025-04-25 16:00:00,2025-05-01 04:36:13,3.0,118.61,0.0,6921.0,1135.0,46.0,3077.0,7814.0,2820.0,17.0
17,2025-04-25 17:00:00,2025-05-01 04:36:13,3.0,105.78,0.0,7616.0,1136.0,46.0,2723.0,12310.0,2985.0,0.0
18,2025-04-25 18:00:00,2025-05-01 04:36:13,3.0,103.47,0.0,7859.0,1136.0,46.0,2181.0,14163.0,2898.0,0.0
19,2025-04-25 19:00:00,2025-05-01 04:36:13,3.0,91.88,0.0,6691.0,1135.0,46.0,1969.0,14608.0,2698.0,0.0
20,2025-04-25 20:00:00,2025-05-01 04:36:13,3.0,102.42,0.0,8518.0,1135.0,45.0,1679.0,16843.0,2731.0,0.0
21,2025-04-25 21:00:00,2025-05-01 04:36:13,3.0,103.64,0.0,8861.0,1135.0,46.0,1773.0,17285.0,2715.0,0.0
22,2025-04-25 22:00:00,2025-05-01 04:36:13,3.0,96.16,0.0,7811.0,1134.0,46.0,1454.0,16937.0,2868.0,0.0
23,2025-04-25 23:00:00,2025-05-01 04:36:13,3.0,105.14,0.0,8918.0,1133.0,46.0,1505.0,16997.0,2961.0,0.0
24,2025-04-26 00:00:00,2025-05-01 04:36:13,3.0,102.98,0.0,8236.0,1134.0,46.0,1227.0,15678.0,3453.0,0.0
25,2025-04-26 01:00:00,2025-05-01 04:36:13,3.0,99.14,0.0,7832.5,1134.0,46.0,1735.5,15107.5,3564.0,0.0
26,2025-04-26 02:00:00,2025-05-01 04:36:13,3.0,97.52,0.0,7178.25,1134.5,46.0,2394.75,13072.25,3601.0,0.0
27,2025-04-26 03:00:00,2025-05-01 04:36:13,3.0,141.59,0.0,7164.125,1134.25,46.0,3251.375,8603.125,3600.5,1616.0
28,2025-04-26 04:00:00,2025-05-01 04:36:13,3.0,200.47,0.0,7564.0625,1134.125,46.5,3869.6875,4387.5625,3707.75,3562.0
29,2025-04-26 05:00:00,2025-05-01 04:36:13,3.0,234.59,0.0,7980.53125,1134.0625,46.25,4151.34375,2193.78125,3699.875,4506.0
30,2025-04-26 06:00:00,2025-05-01 04:36:13,3.0,247.67,0.0,8182.265625,1134.03125,46.125,4281.671875,1096.890625,3532.4375,4520.0
31,2025-04-26 07:00:00,2025-05-01 04:36:13,3.0,240.29,0.0,8289.1328125,1134.015625,46.0625,4133.3359375,548.4453125,3506.21875,3457.0
32,2025-04-26 08:00:00,2025-05-01 04:36:13,3.0,225.6,0.0,8338.56640625,1134.0078125,46.03125,3927.16796875,274.22265625,3599.109375,2299.0
33,2025-04-26 09:00:00,2025-05-01 04:36:13,3.0,217.05,0.0,8473.283203125,1134.00390625,46.515625,3626.083984375,137.111328125,3683.5546875,1558.0
34,2025-04-26 10:00:00,2025-05-01 04:36:13,3.0,210.77,0.0,8375.1416015625,1134.501953125,46.2578125,3481.5419921875,68.5556640625,3612.77734375,1115.5
35,2025-04-26 11:00:00,2025-05-01 04:36:13,3.0,200.95,0.0,8372.07080078125,1134.7509765625,46.62890625,3260.77099609375,34.27783203125,3698.888671875,557.75
36,2025-04-26 12:00:00,2025-05-01 04:36:13,3.0,196.19,0.0,8472.035400390625,1134.87548828125,46.314453125,3191.385498046875,17.138916015625,3749.9443359375,278.875
37,2025-04-26 13:00:00,2025-05-01 04:36:13,3.0,201.5,0.0,8343.517700195312,1135.437744140625,46.6572265625,3217.692749023437,8.5694580078125,3629.97216796875,521.9375
38,2025-04-26 14:00:00,2025-05-01 04:36:13,3.0,216.87,0.0,8240.758850097656,1135.2188720703125,46.32861328125,3375.3463745117188,4.28472900390625,3421.486083984375,1257.96875
39,2025-04-26 15:00:00,2025-05-01 04:36:13,3.0,221.13,0.0,8353.379425048828,1135.1094360351562,46.164306640625,3456.6731872558594,665.6423645019531,3221.7430419921875,1759.984375
40,2025-04-26 16:00:00,2025-05-01 04:36:13,3.0,165.82,0.0,7637.189712524414,1135.054718017578,46.0821533203125,3266.8365936279297,4239.821182250977,3020.8715209960938,888.4921875
41,2025-04-26 17:00:00,2025-05-01 04:36:13,3.0,131.6,0.0,7626.594856262207,1135.527359008789,46.04107666015625,2994.918296813965,8274.910591125488,3002.935760498047,444.24609375
42,2025-04-26 18:00:00,2025-05-01 04:36:13,3.0,116.25,0.0,7742.797428131103,1135.7636795043943,46.020538330078125,2587.9591484069824,11218.955295562744,2950.4678802490234,222.123046875
43,2025-04-26 19:00:00,2025-05-01 04:36:13,3.0,103.78,0.0,7216.898714065552,1135.3818397521973,46.01026916503906,2278.479574203491,12913.477647781372,2824.233940124512,111.0615234375
44,2025-04-26 20:00:00,2025-05-01 04:36:13,3.0,103.05,0.0,7867.449357032776,1135.1909198760986,45.50513458251953,1978.7397871017456,14878.238823890686,2777.616970062256,55.53076171875
45,2025-04-26 21:00:00,2025-05-01 04:36:13,3.0,103.36,0.0,8364.224678516388,1135.095459938049,45.752567291259766,1875.8698935508728,16081.619411945345,2746.308485031128,27.765380859375
46,2025-04-26 22:00:00,2025-05-01 04:36:13,3.0,99.76,0.0,8087.612339258194,1134.5477299690249,45.87628364562988,1664.9349467754364,16509.30970597267,2807.154242515564,13.8826904296875
47,2025-04-26 23:00:00,2025-05-01 04:36:13,3.0,102.51,0.0,8502.806169629097,1133.7738649845123,45.93814182281494,1584.9674733877182,16753.154852986336,2884.077121257782,6.94134521484375
