datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-04-29 00:00:00,DPT,2 m above ground,36.75,-121.75,280.61136441179934,279.7115098939436,278.8991591565405,278.14427327686167,278.8835607980379,279.8747443756897,279.7683545270058,279.32307758448735,280.37568074337173,279.8488848470944,279.64318659549815,279.6061340044472,280.3573762112325,280.4125946199777,280.6049703029271,280.9801863388923,281.9067791796361,281.48400186328644,280.91101800390817,280.4225685832292,280.92325272684235,281.62460656353426,282.37034690953806,282.45957975766737,282.69086766638696,281.997821602186,281.307800900565,280.91777965690164,281.37277615903093,281.20558035357266,280.40568886781296,279.7587274355161
