datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,36.75,-121.75,220.2017951529035,110.10017198622175,0.0,0.0,80.74468366136044,346.6900765680984,949.3882145554164,858.5327972942583,212.55819236997093,106.27934898293782,0.0,0.0,61.80678910408698,293.423354754213,867.6891768508882,780.8794154150364,187.79911193479393,93.90032302978064,0.0,0.0,78.2372182691213,341.6592955802963,941.022892529831,842.0423003012074,208.65086741475693,104.32581510712757,0.0,0.0,80.37849849620655,342.9718868514341,929.7716903274097,831.3447323193042
