datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-04-29 00:00:00,APCP,surface,36.75,-121.75,0.0009887419935845044,0.0009887419935845044,0.0009887419935845044,0.0009887419935845044,0.0009887419935845044,0.0009887419935845044,0.0009887419935845044,0.003951440507267408,0.0049334084023060915,0.0049334084023060915,0.0049334084023060915,0.0049334084023060915,0.0049334084023060915,0.0049334084023060915,0.009856777374707231,0.24015237455460736,0.5679754088748196,0.7563415916755278,0.7622907259289674,0.7622907259289674,0.7642915539045737,0.7642915539045737,0.7869715780024308,0.965331019835762,1.1449043856046959,1.2131161207827663,1.2131161207827663,1.2150902270365354,1.2150902270365354,1.2653095983055107,1.5825940747837555,2.009370222576459
