"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-125.25,24,-0.0782349
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-125,24,-0.168235
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-124.75,24,-0.278235
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-124.5,24,0.0117651
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-124.25,24,0.451765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-124,24,0.431765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-123.75,24,0.251765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-123.5,24,0.261765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-123.25,24,0.361765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-123,24,0.621765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-122.75,24,0.821765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-122.5,24,0.811765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-122.25,24,0.701765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-122,24,1.13177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-121.75,24,1.38177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-121.5,24,1.01177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-121.25,24,0.961765
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-121,24,1.33177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-120.75,24,1.41177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-120.5,24,1.18177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-120.25,24,1.15177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-120,24,1.44177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-119.75,24,1.40177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-119.5,24,1.77177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-119.25,24,2.00177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-119,24,1.99177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-118.75,24,2.13177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-118.5,24,2.27177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-118.25,24,2.12177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-118,24,2.39177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-117.75,24,2.87177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-117.5,24,2.97177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-117.25,24,2.88177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-117,24,2.98177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-116.75,24,3.00177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-116.5,24,3.35177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-116.25,24,3.20177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-116,24,2.90177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-115.75,24,3.12177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-115.5,24,3.22177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-115.25,24,3.17177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-115,24,3.29177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-114.75,24,3.41177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-114.5,24,3.01177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-114.25,24,2.82177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-114,24,3.17177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-113.75,24,3.62177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-113.5,24,3.92177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-113.25,24,4.43177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-113,24,4.00177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-112.75,24,4.13177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-112.5,24,4.71177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-112.25,24,5.22177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-112,24,5.79177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-111.75,24,6.19177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-111.5,24,6.81177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-111.25,24,7.54177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-111,24,7.05176
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-110.75,24,6.11176
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-110.5,24,6.17177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-110.25,24,6.22177
"2025-04-20 00:00:00","2025-04-24 00:00:00","UGRD","10 m above ground",-110,24,1.01177
