datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-06 00:00:00,TMP,2 m above ground,31.5,-83.0,290.40428255236793,289.03442749919805,288.3507489089535,290.1640821766837,296.1245101828621,298.9266566156741,299.3091743287522,294.74865503080287,292.49055944188586,291.5805955416715,291.51977352785013,291.9214628526686,292.11780431906277,291.1624777531017,291.4599689257818,291.06576647347003,290.0422906162663,289.5301878213959,289.2712291982803,290.500774120023,295.9497830404474,299.5203352505434,299.73635046735313,295.6385394659486,293.2723791764655,292.25849205800216,291.53195256412744,292.3706372946593,296.26574233158703,298.34562223422745,297.95773104216823,294.0405091121263
