datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,31.5,-83.0,0.047080451604518556,0.02338381199264147,0.0,19.567012725497406,505.7455379429629,655.2821511733166,689.7913710359107,460.7352685655416,0.055311199085260894,0.027888181818180768,0.0,19.814446138392825,511.9203430207276,712.2425293057847,783.4142133036545,512.5825377774102,0.06251110945144313,0.03129801140445949,0.0,20.320990688185034,519.7546521188519,714.5160866089165,745.6202101182082,484.6823340968485,0.07736019879213707,0.038493267143240355,0.0,15.527041256584369,407.26181267692755,604.2697021541577,614.3801183084353,408.3610394734648
