datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-05-06 00:00:00,APCP,surface,31.5,-83.0,0.007212265641000713,0.012037876545502875,0.01403042318585803,0.033733263753148376,0.06404340954436166,0.07620287801011971,0.07620287801011971,0.07794371853231742,0.0953020141964815,0.15084881183357085,0.23345432089805432,0.5174964054566058,2.022716447703006,3.9750862601722536,5.567897664884031,5.884515580211275,5.916961991975278,5.923300001612709,5.93011520676996,5.963858408295636,5.964518565750959,5.978796137019179,6.025563844481464,6.495948873062105,7.638941207211177,9.790869568330983,11.45582405736748,12.382862489780093,12.835869865559143,13.858141895692846,14.887310915305424,17.813051900226494
