datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-05-04 00:00:00,DSWRF,surface,43.25,-116.5,134.8498842991628,67.4247792885189,0.0,0.0935661706017046,187.33691215884718,388.8814013596168,710.9464340047979,587.7607848227998,92.84020919342264,46.420026276383325,0.0,0.09743434602895608,110.64931329186196,223.91106143260762,392.1285157283866,333.66580864612297,80.29491265613537,40.147469748680166,0.0,0.05202527222000159,136.688576740339,313.30050119604994,601.4812137270746,511.0607200571916,105.26466206819896,52.63267667560189,0.0,0.06447763325663783,174.2247088919612,416.0309209454406,862.5882792835835,737.4032896892761
