datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2025-05-07 00:00:00,2025-05-08 22:24:46,3.0,2.368820953080598,295.03306024306,287.49582237117386,762.4641377864622,0.1837090358480173,,,,,9301.84987,
2025-05-07 01:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069,,,,,4379.58994,
2025-05-07 02:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069,,,,,0.0,
2025-05-07 03:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069,,,,,0.0,
2025-05-07 04:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782,,,,,0.0,
2025-05-07 05:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782,,,,,0.0,
2025-05-07 06:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782,,,,,0.0,
2025-05-07 07:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686,,,,,0.83887,
2025-05-07 08:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686,,,,,7.02471,
2025-05-07 09:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686,,,,,3.66721,
2025-05-07 10:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186,,,,,6.17328,
2025-05-07 11:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186,,,,,9.58421,
2025-05-07 12:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186,,,,,25.14623,
2025-05-07 13:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872,,,,,69.9597,
2025-05-07 14:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872,,,,,102.8862,
2025-05-07 15:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872,,,,,124.14032,
2025-05-07 16:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574612,1.983943864946269,,,,,130.47106,
2025-05-07 17:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574612,1.983943864946269,,,,,131.4102,
2025-05-07 18:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574612,1.983943864946269,,,,,128.40724,
2025-05-07 19:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194,,,,,124.79632,
2025-05-07 20:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194,,,,,116.32739,
2025-05-07 21:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194,,,,,95.18128,
2025-05-07 22:00:00,2025-05-08 22:24:46,3.0,2.0050955367538545,291.25167733217205,289.4959684287616,129.15777605622463,5.550416190488474,,,,,65.59588,
