datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-04-29 00:00:00,UGRD,10 m above ground,34.25,-91.0,4.3336639935094174,4.597716566971375,4.536239716391242,4.809512155995616,5.852539436752585,6.065122356582234,5.697100279640405,4.608470807191262,4.128288319045868,3.78440412971144,3.5714604859259884,3.6258367696857565,4.0107198369349035,3.8462690129141497,3.601314885337694,2.9136849843693184,2.817079345775827,2.8529418048723385,3.0572089552794335,3.287319853993857,4.446092307491602,5.280470194470086,5.21135132326502,4.650460410769739,4.554498921982838,4.507010280785417,4.455733810214102,4.552506362063626,5.273815922662326,5.385023709821962,5.058954036196383,4.067743221806878
