datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,34.25,-91.0,2.1458568931224518,1.072934367357109,0.0,20.248714342351327,407.629740546564,551.6323172188552,622.5134457430156,418.4470610849856,1.9311684938836926,0.9654165441170701,0.0,16.628625010507196,376.8879761236759,528.154456354669,570.2940006931074,379.3812496899874,1.424461485969736,0.7122412296870196,0.0,13.187535637826834,311.15124844863567,460.67317227873,553.0906291904765,369.6320608102309,1.7959562026963325,0.8979212736021103,0.0,14.654750127204098,326.1550826832028,463.91308682940024,520.313902778,353.85228972790287
