datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-06 00:00:00,DPT,2 m above ground,34.25,-91.0,283.7419572370507,283.12023945356617,282.51467563378776,283.1143134442457,283.624208289913,283.4903442990303,283.81110342993213,284.67228521909,283.6009283940208,283.26925226986293,283.0178090670479,283.78011290760617,284.7036815050868,284.9763479208976,285.57881357734044,286.11750002052474,284.9330203397816,284.3673075149136,283.92923403486634,284.40967662194646,285.2189311629248,285.4391227662675,285.6715786340553,285.3041529889096,284.0031840268468,283.18525120479205,282.46817485583813,282.5855644178755,282.86234191011715,282.7130913651008,282.6542586436434,283.0462507508452
