datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-09T10:00:00.000000000,2025-05-08 22:24:46,3.0,36.33715
2025-05-09T11:00:00.000000000,2025-05-08 22:24:46,3.0,40.27051
2025-05-09T12:00:00.000000000,2025-05-08 22:24:46,3.0,43.84047
2025-05-09T13:00:00.000000000,2025-05-08 22:24:46,3.0,41.04993
2025-05-09T14:00:00.000000000,2025-05-08 22:24:46,3.0,38.48875
2025-05-09T15:00:00.000000000,2025-05-08 22:24:46,3.0,37.67743
2025-05-09T16:00:00.000000000,2025-05-08 22:24:46,3.0,33.88015
2025-05-09T17:00:00.000000000,2025-05-08 22:24:46,3.0,39.25361
2025-05-09T18:00:00.000000000,2025-05-08 22:24:46,3.0,37.21056
2025-05-09T19:00:00.000000000,2025-05-08 22:24:46,3.0,38.62457
2025-05-09T20:00:00.000000000,2025-05-08 22:24:46,3.0,32.88932
2025-05-09T21:00:00.000000000,2025-05-08 22:24:46,3.0,36.49
2025-05-09T22:00:00.000000000,2025-05-08 22:24:46,3.0,34.90315
2025-05-09T23:00:00.000000000,2025-05-08 22:24:46,3.0,30.83184
