datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-04T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.19001
2025-05-04T01:00:00.000000000,2025-05-08 01:08:32,3.0,43.52849
2025-05-04T02:00:00.000000000,2025-05-08 01:08:32,3.0,44.00419
2025-05-04T03:00:00.000000000,2025-05-08 01:08:32,3.0,42.84051
2025-05-04T04:00:00.000000000,2025-05-08 01:08:32,3.0,39.81621
2025-05-04T05:00:00.000000000,2025-05-08 01:08:32,3.0,39.11591
2025-05-04T06:00:00.000000000,2025-05-08 01:08:32,3.0,35.07926
2025-05-04T07:00:00.000000000,2025-05-08 01:08:32,3.0,36.03618
2025-05-04T08:00:00.000000000,2025-05-08 01:08:32,3.0,37.56311
2025-05-04T09:00:00.000000000,2025-05-08 01:08:32,3.0,41.57307
2025-05-04T10:00:00.000000000,2025-05-08 01:08:32,3.0,36.33715
2025-05-04T11:00:00.000000000,2025-05-08 01:08:32,3.0,40.27051
2025-05-04T12:00:00.000000000,2025-05-08 01:08:32,3.0,43.84047
2025-05-04T13:00:00.000000000,2025-05-08 01:08:32,3.0,41.04993
2025-05-04T14:00:00.000000000,2025-05-08 01:08:32,3.0,38.48875
2025-05-04T15:00:00.000000000,2025-05-08 01:08:32,3.0,37.67743
2025-05-04T16:00:00.000000000,2025-05-08 01:08:32,3.0,33.88015
2025-05-04T17:00:00.000000000,2025-05-08 01:08:32,3.0,39.25361
2025-05-04T18:00:00.000000000,2025-05-08 01:08:32,3.0,37.21056
2025-05-04T19:00:00.000000000,2025-05-08 01:08:32,3.0,38.62457
2025-05-04T20:00:00.000000000,2025-05-08 01:08:32,3.0,32.88932
2025-05-04T21:00:00.000000000,2025-05-08 01:08:32,3.0,36.49
2025-05-04T22:00:00.000000000,2025-05-08 01:08:32,3.0,34.90315
2025-05-04T23:00:00.000000000,2025-05-08 01:08:32,3.0,30.83184
2025-05-05T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.19001
2025-05-05T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59995
2025-05-05T02:00:00.000000000,2025-05-08 01:08:32,3.0,44.00419
2025-05-05T03:00:00.000000000,2025-05-08 01:08:32,3.0,42.84051
2025-05-05T04:00:00.000000000,2025-05-08 01:08:32,3.0,39.81621
2025-05-05T05:00:00.000000000,2025-05-08 01:08:32,3.0,39.11591
2025-05-05T06:00:00.000000000,2025-05-08 01:08:32,3.0,35.07926
2025-05-05T07:00:00.000000000,2025-05-08 01:08:32,3.0,36.03618
2025-05-05T08:00:00.000000000,2025-05-08 01:08:32,3.0,37.56311
2025-05-05T09:00:00.000000000,2025-05-08 01:08:32,3.0,41.57307
2025-05-05T10:00:00.000000000,2025-05-08 01:08:32,3.0,36.33715
2025-05-05T11:00:00.000000000,2025-05-08 01:08:32,3.0,40.27051
2025-05-05T12:00:00.000000000,2025-05-08 01:08:32,3.0,43.84047
2025-05-05T13:00:00.000000000,2025-05-08 01:08:32,3.0,41.04993
2025-05-05T14:00:00.000000000,2025-05-08 01:08:32,3.0,38.48875
2025-05-05T15:00:00.000000000,2025-05-08 01:08:32,3.0,37.67743
2025-05-05T16:00:00.000000000,2025-05-08 01:08:32,3.0,33.88015
2025-05-05T17:00:00.000000000,2025-05-08 01:08:32,3.0,39.25361
2025-05-05T18:00:00.000000000,2025-05-08 01:08:32,3.0,37.21056
2025-05-05T19:00:00.000000000,2025-05-08 01:08:32,3.0,38.62457
2025-05-05T20:00:00.000000000,2025-05-08 01:08:32,3.0,32.88932
2025-05-05T21:00:00.000000000,2025-05-08 01:08:32,3.0,36.49
2025-05-05T22:00:00.000000000,2025-05-08 01:08:32,3.0,34.90315
2025-05-05T23:00:00.000000000,2025-05-08 01:08:32,3.0,30.83184
2025-05-06T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.19001
2025-05-06T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59995
2025-05-06T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.52987
2025-05-06T03:00:00.000000000,2025-05-08 01:08:32,3.0,42.84051
2025-05-06T04:00:00.000000000,2025-05-08 01:08:32,3.0,39.81621
2025-05-06T05:00:00.000000000,2025-05-08 01:08:32,3.0,39.11591
2025-05-06T06:00:00.000000000,2025-05-08 01:08:32,3.0,35.07926
2025-05-06T07:00:00.000000000,2025-05-08 01:08:32,3.0,36.03618
2025-05-06T08:00:00.000000000,2025-05-08 01:08:32,3.0,37.56311
2025-05-06T09:00:00.000000000,2025-05-08 01:08:32,3.0,41.57307
2025-05-06T10:00:00.000000000,2025-05-08 01:08:32,3.0,36.33715
2025-05-06T11:00:00.000000000,2025-05-08 01:08:32,3.0,40.27051
