,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38,2025-04-29 14:00:00,2025-05-01 15:44:10,3.0,321.69,1191.040771484375,1032.1071166992188,0.0,66.88916015625,465.3297119140625,2036.9021606445312,37.7470703125
39,2025-04-29 15:00:00,2025-05-01 15:44:10,3.0,264.26,1076.0203857421875,761.5535583496094,0.0,39.444580078125,831.6648559570312,2521.4510803222656,138.87353515625
40,2025-04-29 16:00:00,2025-05-01 15:44:10,3.0,238.22,1007.5101928710938,600.7767791748047,0.0,25.2222900390625,991.3324279785156,2709.725540161133,162.936767578125
41,2025-04-29 17:00:00,2025-05-01 15:44:10,3.0,223.87,974.2550964355468,512.8883895874023,0.0,19.11114501953125,986.6662139892578,2871.3627700805664,155.9683837890625
42,2025-04-29 18:00:00,2025-05-01 15:44:10,3.0,220.56,957.6275482177734,469.4441947937012,0.0,15.555572509765623,974.3331069946288,2872.181385040283,157.48419189453125
43,2025-04-29 19:00:00,2025-05-01 15:44:10,3.0,226.41,952.3137741088868,446.7220973968506,0.0,14.277786254882812,1044.6665534973145,2748.5906925201416,214.2420959472656
44,2025-04-29 20:00:00,2025-05-01 15:44:10,3.0,224.86,947.1568870544434,441.8610486984253,0.0,13.138893127441406,1210.3332767486572,2682.295346260071,238.1210479736328
45,2025-04-29 21:00:00,2025-05-01 15:44:10,3.0,219.55,944.0784435272216,480.9305243492127,0.0,12.069446563720703,1255.1666383743286,2660.1476731300354,165.0605239868164
46,2025-04-29 22:00:00,2025-05-01 15:44:10,3.0,218.06,941.0392217636108,569.4652621746063,0.0,12.034723281860352,1185.5833191871643,2673.5738365650177,82.5302619934082
47,2025-04-29 23:00:00,2025-05-01 15:44:10,3.0,224.1,942.0196108818054,698.2326310873032,0.0,12.517361640930176,1101.2916595935822,2660.286918282509,41.2651309967041
