datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2025-05-04 00:00:00,2025-05-08 01:08:32,3.0,2.0637090603294856,283.8682776163573,282.98572510994563,0.1424718127053137,1.0428213185102275
2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,2.0637090603294856,283.8682776163573,282.98572510994563,0.1424718127053137,1.0428213185102275
2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,2.0637090603294856,283.8682776163573,282.98572510994563,0.1424718127053137,1.0428213185102275
2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,2.0637090603294856,283.8682776163573,282.98572510994563,0.1424718127053137,1.0428213185102275
2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,2.0953495705038985,283.65027894100666,282.80919457208995,0.1424718127053137,1.0428213185102275
2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,2.0953495705038985,283.65027894100666,282.80919457208995,0.1424718127053137,1.0428213185102275
2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,2.0953495705038985,283.65027894100666,282.80919457208995,0.1424718127053137,1.0428213185102275
2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,2.316334935333481,283.52240014178835,282.6900403225059,0.0713373365086536,1.8814734932349648
2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,2.316334935333481,283.52240014178835,282.6900403225059,0.0713373365086536,1.8814734932349648
2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,2.316334935333481,283.52240014178835,282.6900403225059,0.0713373365086536,1.8814734932349648
2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,2.741093203532025,284.5109450662038,283.1523478637069,0.0,2.6120073707866736
2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,2.741093203532025,284.5109450662038,283.1523478637069,0.0,2.6120073707866736
2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,2.741093203532025,284.5109450662038,283.1523478637069,0.0,2.6120073707866736
2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,3.4103029413638954,286.61528108754294,283.7102348382775,14.740438394375424,3.13056001564492
2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,3.4103029413638954,286.61528108754294,283.7102348382775,14.740438394375424,3.13056001564492
2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,3.4103029413638954,286.61528108754294,283.7102348382775,14.740438394375424,3.13056001564492
2025-05-04 16:00:00,2025-05-08 01:08:32,3.0,3.5010977924956137,287.76415705253373,283.9163476684517,208.06649179140072,3.6296639053194206
2025-05-04 17:00:00,2025-05-08 01:08:32,3.0,3.5010977924956137,287.76415705253373,283.9163476684517,208.06649179140072,3.6296639053194206
2025-05-04 18:00:00,2025-05-08 01:08:32,3.0,3.5010977924956137,287.76415705253373,283.9163476684517,208.06649179140072,3.6296639053194206
2025-05-04 19:00:00,2025-05-08 01:08:32,3.0,3.4743178039880016,287.7343495990714,284.2284276733824,270.0636437399236,4.621074884681529
2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,3.4743178039880016,287.7343495990714,284.2284276733824,270.0636437399236,4.621074884681529
2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,3.4743178039880016,287.7343495990714,284.2284276733824,270.0636437399236,4.621074884681529
2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,3.24902029016468,285.82692717173416,283.9649464138722,281.54469782853727,6.192713980954884
2025-05-04 23:00:00,2025-05-08 01:08:32,3.0,3.24902029016468,285.82692717173416,283.9649464138722,281.54469782853727,6.192713980954884
2025-05-05 00:00:00,2025-05-08 01:08:32,3.0,3.24902029016468,285.82692717173416,283.9649464138722,281.54469782853727,6.192713980954884
2025-05-05 01:00:00,2025-05-08 01:08:32,3.0,3.465169068227409,284.9556329396963,283.2130051479754,179.29263185555328,8.066900561351748
2025-05-05 02:00:00,2025-05-08 01:08:32,3.0,3.465169068227409,284.9556329396963,283.2130051479754,179.29263185555328,8.066900561351748
2025-05-05 03:00:00,2025-05-08 01:08:32,3.0,3.465169068227409,284.9556329396963,283.2130051479754,179.29263185555328,8.066900561351748
2025-05-05 04:00:00,2025-05-08 01:08:32,3.0,3.292630179418559,284.47037282534046,282.68192446713806,0.1392991828635601,9.58554349578262
2025-05-05 05:00:00,2025-05-08 01:08:32,3.0,3.292630179418559,284.47037282534046,282.68192446713806,0.1392991828635601,9.58554349578262
