,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2025-04-28 00:00:00,2025-05-01 22:23:48,3.0,175.87,0.0,6349.0,3304.0,0.0,3211.0,0.0,981.0,215.0
1,2025-04-28 01:00:00,2025-05-01 22:23:48,3.0,175.64,0.0,6485.0,3315.0,0.0,3310.0,0.0,938.0,170.0
2,2025-04-28 02:00:00,2025-05-01 22:23:48,3.0,167.82,0.0,6036.0,3318.0,0.0,3357.0,0.0,1009.0,170.0
3,2025-04-28 03:00:00,2025-05-01 22:23:48,3.0,159.51,0.0,5456.0,3300.0,0.0,3326.0,0.0,1014.0,169.0
4,2025-04-28 04:00:00,2025-05-01 22:23:48,3.0,153.15,0.0,4839.0,3286.0,0.0,3165.0,0.0,880.0,174.0
5,2025-04-28 05:00:00,2025-05-01 22:23:48,3.0,145.27,0.0,4282.0,3255.0,0.0,3165.0,0.0,692.0,165.0
6,2025-04-28 06:00:00,2025-05-01 22:23:48,3.0,151.34,0.0,4194.0,3255.0,0.0,2800.0,0.0,458.0,162.0
7,2025-04-28 07:00:00,2025-05-01 22:23:48,3.0,149.9,0.0,3968.0,3173.0,0.0,2725.0,0.0,371.0,156.0
8,2025-04-28 08:00:00,2025-05-01 22:23:48,3.0,156.39,0.0,4230.0,3166.0,0.0,2772.0,0.0,260.0,157.0
9,2025-04-28 09:00:00,2025-05-01 22:23:48,3.0,161.71,0.0,4434.0,3167.0,0.0,2810.0,0.0,138.0,158.0
10,2025-04-28 10:00:00,2025-05-01 22:23:48,3.0,171.79,0.0,5266.0,3301.0,0.0,3029.0,0.0,124.0,161.0
11,2025-04-28 11:00:00,2025-05-01 22:23:48,3.0,174.14,0.0,5928.0,3308.0,0.0,3643.0,0.0,186.0,204.0
12,2025-04-28 12:00:00,2025-05-01 22:23:48,3.0,172.25,0.0,5622.0,3315.0,0.0,3790.0,0.0,191.0,360.0
13,2025-04-28 13:00:00,2025-05-01 22:23:48,3.0,177.3,0.0,5195.0,3305.0,0.0,3353.0,0.0,146.0,516.0
14,2025-04-28 14:00:00,2025-05-01 22:23:48,3.0,175.11,0.0,4596.0,3292.0,0.0,3143.0,0.0,96.0,620.0
15,2025-04-28 15:00:00,2025-05-01 22:23:48,3.0,165.48,0.0,3937.0,3269.0,0.0,3123.0,0.0,102.0,658.0
16,2025-04-28 16:00:00,2025-05-01 22:23:48,3.0,159.41,0.0,3475.0,3259.0,0.0,3043.0,0.0,124.0,704.0
17,2025-04-28 17:00:00,2025-05-01 22:23:48,3.0,160.69,0.0,3473.0,3171.0,0.0,3005.0,0.0,119.0,687.0
18,2025-04-28 18:00:00,2025-05-01 22:23:48,3.0,161.51,0.0,3535.0,3166.0,0.0,2974.0,0.0,131.0,667.0
19,2025-04-28 19:00:00,2025-05-01 22:23:48,3.0,162.95,0.0,3607.0,3157.0,0.0,2952.0,0.0,156.0,665.0
20,2025-04-28 20:00:00,2025-05-01 22:23:48,3.0,167.22,0.0,3989.0,3238.0,0.0,3059.0,0.0,186.0,675.0
21,2025-04-28 21:00:00,2025-05-01 22:23:48,3.0,178.89,0.0,4835.0,3272.0,0.0,3130.0,0.0,220.0,658.0
22,2025-04-28 22:00:00,2025-05-01 22:23:48,3.0,188.73,0.0,5942.0,3306.0,0.0,3266.0,0.0,259.0,549.0
23,2025-04-28 23:00:00,2025-05-01 22:23:48,3.0,190.47,0.0,6861.0,3302.0,0.0,3529.0,0.0,318.0,338.0
24,2025-04-29 00:00:00,2025-05-01 22:23:48,3.0,185.74,0.0,7328.0,3304.0,0.0,4092.0,0.0,280.0,194.0
25,2025-04-29 01:00:00,2025-05-01 22:23:48,3.0,180.86,0.0,6906.5,3309.5,0.0,3701.0,0.0,609.0,182.0
26,2025-04-29 02:00:00,2025-05-01 22:23:48,3.0,174.53,0.0,6471.25,3313.75,0.0,3529.0,0.0,809.0,176.0
27,2025-04-29 03:00:00,2025-05-01 22:23:48,3.0,167.3,0.0,5963.625,3306.875,0.0,3427.5,0.0,911.5,172.5
28,2025-04-29 04:00:00,2025-05-01 22:23:48,3.0,160.61,0.0,5401.3125,3296.4375,0.0,3296.25,0.0,895.75,173.25
29,2025-04-29 05:00:00,2025-05-01 22:23:48,3.0,153.41,0.0,4841.65625,3275.71875,0.0,3230.625,0.0,793.875,169.125
30,2025-04-29 06:00:00,2025-05-01 22:23:48,3.0,152.44,0.0,4517.828125,3265.359375,0.0,3015.3125,0.0,625.9375,165.5625
31,2025-04-29 07:00:00,2025-05-01 22:23:48,3.0,151.24,0.0,4242.9140625,3219.1796875,0.0,2870.15625,0.0,498.46875,160.78125
32,2025-04-29 08:00:00,2025-05-01 22:23:48,3.0,153.76,0.0,4236.45703125,3192.58984375,0.0,2821.078125,0.0,379.234375,158.890625
33,2025-04-29 09:00:00,2025-05-01 22:23:48,3.0,157.72,0.0,4335.228515625,3179.794921875,0.0,2815.5390625,0.0,258.6171875,158.4453125
34,2025-04-29 10:00:00,2025-05-01 22:23:48,3.0,165.11,0.0,4800.6142578125,3240.3974609375,0.0,2922.26953125,0.0,191.30859375,159.72265625
35,2025-04-29 11:00:00,2025-05-01 22:23:48,3.0,169.98,0.0,5364.30712890625,3274.19873046875,0.0,3282.634765625,0.0,188.654296875,181.861328125
36,2025-04-29 12:00:00,2025-05-01 22:23:48,3.0,171.16,0.0,5493.153564453125,3294.599365234375,0.0,3536.3173828125,0.0,189.8271484375,270.9306640625
37,2025-04-29 13:00:00,2025-05-01 22:23:48,3.0,174.19,0.0,5344.0767822265625,3299.7996826171875,0.0,3444.65869140625,0.0,167.91357421875,393.46533203125
38,2025-04-29 14:00:00,2025-05-01 22:23:48,3.0,174.64,0.0,4970.038391113281,3295.8998413085938,0.0,3293.829345703125,0.0,131.956787109375,506.732666015625
39,2025-04-29 15:00:00,2025-05-01 22:23:48,3.0,170.28,0.0,4453.519195556641,3282.449920654297,0.0,3208.4146728515625,0.0,116.9783935546875,582.3663330078125
40,2025-04-29 16:00:00,2025-05-01 22:23:48,3.0,165.1,0.0,3964.25959777832,3270.7249603271484,0.0,3125.707336425781,0.0,120.48919677734376,643.1831665039062
41,2025-04-29 17:00:00,2025-05-01 22:23:48,3.0,162.96,0.0,3718.62979888916,3220.862480163574,0.0,3065.3536682128906,0.0,119.74459838867188,665.0915832519531
42,2025-04-29 18:00:00,2025-05-01 22:23:48,3.0,162.25,0.0,3626.81489944458,3193.431240081787,0.0,3019.6768341064453,0.0,125.37229919433594,666.0457916259766
43,2025-04-29 19:00:00,2025-05-01 22:23:48,3.0,162.59,0.0,3616.90744972229,3175.2156200408936,0.0,2985.8384170532227,0.0,140.68614959716797,665.5228958129883
44,2025-04-29 20:00:00,2025-05-01 22:23:48,3.0,164.97,0.0,3802.953724861145,3206.607810020447,0.0,3022.419208526612,0.0,163.34307479858398,670.2614479064941
45,2025-04-29 21:00:00,2025-05-01 22:23:48,3.0,172.31,0.0,4318.9768624305725,3239.3039050102234,0.0,3076.2096042633057,0.0,191.671537399292,664.1307239532471
46,2025-04-29 22:00:00,2025-05-01 22:23:48,3.0,181.12,0.0,5130.488431215286,3272.651952505112,0.0,3171.104802131653,0.0,225.335768699646,606.5653619766235
47,2025-04-29 23:00:00,2025-05-01 22:23:48,3.0,186.14,0.0,5995.744215607643,3287.325976252556,0.0,3350.0524010658264,0.0,271.667884349823,472.28268098831177
