UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-05-03 00:00:00,2025-05-08 01:08:32,3.0,0.0,7735.0,3298.0,0.0,4079.0,0.0,705.0,198.0
2025-05-03 01:00:00,2025-05-08 01:08:32,3.0,0.0,7520.0,3311.0,0.0,4009.0,0.0,611.0,169.0
2025-05-03 02:00:00,2025-05-08 01:08:32,3.0,0.0,7330.0,3304.0,0.0,3845.0,0.0,588.0,169.0
2025-05-03 03:00:00,2025-05-08 01:08:32,3.0,0.0,6756.0,3304.0,0.0,3132.0,0.0,596.0,171.0
2025-05-03 04:00:00,2025-05-08 01:08:32,3.0,0.0,5520.0,3251.0,0.0,2678.0,0.0,490.0,184.0
2025-05-03 05:00:00,2025-05-08 01:08:32,3.0,0.0,5182.0,3180.0,0.0,2485.0,0.0,320.0,170.0
2025-05-03 06:00:00,2025-05-08 01:08:32,3.0,0.0,4541.0,3154.0,0.0,2453.0,0.0,307.0,171.0
2025-05-03 07:00:00,2025-05-08 01:08:32,3.0,0.0,4277.0,3141.0,0.0,2444.0,0.0,245.0,168.0
2025-05-03 08:00:00,2025-05-08 01:08:32,3.0,0.0,4145.0,3103.0,0.0,2436.0,0.0,237.0,169.0
2025-05-03 09:00:00,2025-05-08 01:08:32,3.0,0.0,4003.0,3119.0,0.0,2429.0,0.0,269.0,170.0
2025-05-03 10:00:00,2025-05-08 01:08:32,3.0,0.0,4428.0,3158.0,0.0,2453.0,0.0,248.0,170.0
2025-05-03 11:00:00,2025-05-08 01:08:32,3.0,0.0,4670.0,3172.0,0.0,2533.0,0.0,241.0,196.0
2025-05-03 12:00:00,2025-05-08 01:08:32,3.0,0.0,5320.0,3202.0,0.0,2692.0,0.0,203.0,231.0
2025-05-03 13:00:00,2025-05-08 01:08:32,3.0,0.0,5325.0,3216.0,0.0,2711.0,0.0,201.0,263.0
2025-05-03 14:00:00,2025-05-08 01:08:32,3.0,0.0,5289.0,3216.0,0.0,2695.0,0.0,202.0,286.0
2025-05-03 15:00:00,2025-05-08 01:08:32,3.0,0.0,5289.0,3232.0,0.0,2677.0,0.0,197.0,382.0
2025-05-03 16:00:00,2025-05-08 01:08:32,3.0,0.0,5843.0,3245.0,0.0,2831.0,0.0,186.0,330.0
2025-05-03 17:00:00,2025-05-08 01:08:32,3.0,0.0,6024.0,3256.0,0.0,2790.0,0.0,177.0,310.0
2025-05-03 18:00:00,2025-05-08 01:08:32,3.0,0.0,6228.0,3272.0,0.0,2766.0,0.0,201.0,334.0
2025-05-03 19:00:00,2025-05-08 01:08:32,3.0,0.0,6266.0,3275.0,0.0,2700.0,0.0,207.0,325.0
2025-05-03 20:00:00,2025-05-08 01:08:32,3.0,0.0,6211.0,3283.0,0.0,2621.0,0.0,189.0,315.0
