datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-04 00:00:00,DPT,2 m above ground,24.0,-83.5,293.08608335968347,292.99965078087416,292.907011327496,293.05667671469234,292.3151140867347,291.67692645166926,291.4982141203422,292.02954603532237,292.14654875597734,291.62219796129716,291.00105117577857,290.77492440582915,290.284709308609,289.81135947899367,290.55612734547196,291.83440090291145,292.0772184367589,291.6609625951205,291.26034038145815,291.47289177347074,291.3608721638118,291.07193182188246,291.20819745674527,292.52711494618774,292.9378833638625,293.0694376654717,293.14844170547315,293.3869384791012,292.93337631773164,292.4092133196112,292.5010218789934,293.16101114981996
