datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-05-04 00:00:00,APCP,surface,24.0,-83.5,0.34678339927305546,0.870976503043153,1.7223055325059788,2.577304770184833,2.941556031318232,3.2062051799765587,3.500535603736325,3.931505284769119,4.358100798557874,4.603255703559041,4.741168911908305,4.837775977906688,4.901741231367523,4.929034723557366,5.020387158690276,5.502778616526168,5.995148078018533,6.132698683799136,6.247383617090369,6.317794083865719,6.353390898350764,6.3761064328230495,6.380554805063195,6.500165237586845,6.539833506938101,6.541761435485691,6.549204911945848,6.561802791992816,6.60919165631568,6.859816812007418,7.42018228867798,8.418845497793667
