datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-05-04 00:00:00,DSWRF,surface,24.0,-83.5,0.014726792598128844,0.0068895431018844615,0.0,11.92947034500568,458.33136264720684,666.8408735472908,704.2169050033859,476.32083662016754,0.028833186457370687,0.01443674846077826,0.0,18.458932352135577,536.6705097679836,746.2787993736845,780.6232073801953,517.1077884338356,0.0360761338689984,0.018133116849529174,0.0,18.7177144410783,538.3385501573814,743.4509905893417,812.5613948008452,538.7986218322142,0.04367558524941624,0.021746329363385667,0.0,16.050748155466312,484.1391193061369,663.9412020473027,640.222292735591,418.9025947761447
