datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-06 00:00:00,TMP,2 m above ground,40.0,-80.25,285.6401051562584,285.3522489741515,284.9861701701361,285.5343623241155,287.43359452084775,288.8564306700677,288.1153059001059,285.82907362778394,284.4653224998763,283.63546499803135,282.9199415139314,284.07868786406243,286.77703463202965,288.252182430533,288.0149145583158,285.24117213141153,283.46526919903573,282.53358617679794,281.7164765074976,282.72951544683184,285.23897910877554,286.2645831535725,285.8159528416367,283.04503948672595,280.92028328877234,279.6951586507844,278.7757877599647,280.1795781148013,282.95715351242154,284.3149917379192,284.1432740222025,281.53161786719534
