datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-04-29 00:00:00,APCP,surface,40.0,-80.25,0.0,0.0,0.005972278235904659,0.14688694022730842,0.3688024467372477,1.2037931857421726,2.9109082510355275,5.189638845400421,6.326330406475325,6.639318784574711,6.672227131471133,6.678343733159607,6.680976193499863,6.680976193499863,6.681052865381212,6.681052865381212,6.681052865381212,6.681052865381212,6.682107940291326,6.728962513593848,6.747952111330809,6.806389981901514,7.346963449760892,8.431178185415622,9.846652553264583,10.895504251725022,11.584026351979519,12.361097056588264,13.002731586297578,13.757460346959858,14.752276531741758,15.857170829351972
