datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,40.0,-80.25,0.08552325049036297,0.04275303235598906,0.0,39.438302110538054,520.9561012395422,629.1844862204725,474.93439174083096,295.8390679095985,0.05760777182256148,0.02872858729512346,0.0,36.898720876523825,559.3661750783945,730.8172491454097,725.7929448851096,469.3084126338366,0.13399298984153318,0.06693631941796271,0.0,35.27665458708722,407.5657566172125,504.43788376466364,457.1844044520592,285.0924901175523,0.05246879230888356,0.026134963478094953,0.0,14.879289507457564,234.22742921609455,359.99964442413903,462.0292637256032,298.0937140766405
