,UTC time,creation_time (UTC),version,carbon_intensity,hydro
0,2025-04-19 00:00:00,2025-04-25 21:35:28,3.0,0.0,1262.0
1,2025-04-19 01:00:00,2025-04-25 21:35:28,3.0,0.0,1308.0
2,2025-04-19 02:00:00,2025-04-25 21:35:28,3.0,0.0,1320.0
3,2025-04-19 03:00:00,2025-04-25 21:35:28,3.0,0.0,1309.0
4,2025-04-19 04:00:00,2025-04-25 21:35:28,3.0,0.0,1284.0
5,2025-04-19 05:00:00,2025-04-25 21:35:28,3.0,0.0,1275.0
6,2025-04-19 06:00:00,2025-04-25 21:35:28,3.0,0.0,1256.0
7,2025-04-19 07:00:00,2025-04-25 21:35:28,3.0,0.0,1192.0
8,2025-04-19 08:00:00,2025-04-25 21:35:28,3.0,0.0,1278.0
9,2025-04-19 09:00:00,2025-04-25 21:35:28,3.0,0.0,1241.0
10,2025-04-19 10:00:00,2025-04-25 21:35:28,3.0,0.0,1190.0
11,2025-04-19 11:00:00,2025-04-25 21:35:28,3.0,0.0,1242.0
12,2025-04-19 12:00:00,2025-04-25 21:35:28,3.0,0.0,1258.0
13,2025-04-19 13:00:00,2025-04-25 21:35:28,3.0,0.0,1248.0
14,2025-04-19 14:00:00,2025-04-25 21:35:28,3.0,0.0,1190.0
15,2025-04-19 15:00:00,2025-04-25 21:35:28,3.0,0.0,1025.0
16,2025-04-19 16:00:00,2025-04-25 21:35:28,3.0,0.0,916.0
17,2025-04-19 17:00:00,2025-04-25 21:35:28,3.0,0.0,977.0
18,2025-04-19 18:00:00,2025-04-25 21:35:28,3.0,0.0,879.0
19,2025-04-19 19:00:00,2025-04-25 21:35:28,3.0,0.0,812.0
20,2025-04-19 20:00:00,2025-04-25 21:35:28,3.0,0.0,705.0
21,2025-04-19 21:00:00,2025-04-25 21:35:28,3.0,0.0,614.0
22,2025-04-19 22:00:00,2025-04-25 21:35:28,3.0,0.0,673.0
23,2025-04-19 23:00:00,2025-04-25 21:35:28,3.0,0.0,675.0
24,2025-04-20 00:00:00,2025-04-25 21:35:28,3.0,0.0,652.0
25,2025-04-20 01:00:00,2025-04-25 21:35:28,3.0,0.0,980.0
26,2025-04-20 02:00:00,2025-04-25 21:35:28,3.0,0.0,1150.0
27,2025-04-20 03:00:00,2025-04-25 21:35:28,3.0,0.0,1229.5
28,2025-04-20 04:00:00,2025-04-25 21:35:28,3.0,0.0,1256.75
29,2025-04-20 05:00:00,2025-04-25 21:35:28,3.0,0.0,1265.875
30,2025-04-20 06:00:00,2025-04-25 21:35:28,3.0,0.0,1260.9375
31,2025-04-20 07:00:00,2025-04-25 21:35:28,3.0,0.0,1226.46875
32,2025-04-20 08:00:00,2025-04-25 21:35:28,3.0,0.0,1252.234375
33,2025-04-20 09:00:00,2025-04-25 21:35:28,3.0,0.0,1246.6171875
34,2025-04-20 10:00:00,2025-04-25 21:35:28,3.0,0.0,1218.30859375
35,2025-04-20 11:00:00,2025-04-25 21:35:28,3.0,0.0,1230.154296875
36,2025-04-20 12:00:00,2025-04-25 21:35:28,3.0,0.0,1244.0771484375
37,2025-04-20 13:00:00,2025-04-25 21:35:28,3.0,0.0,1246.03857421875
38,2025-04-20 14:00:00,2025-04-25 21:35:28,3.0,0.0,1218.019287109375
39,2025-04-20 15:00:00,2025-04-25 21:35:28,3.0,0.0,1121.5096435546875
40,2025-04-20 16:00:00,2025-04-25 21:35:28,3.0,0.0,1018.7548217773438
41,2025-04-20 17:00:00,2025-04-25 21:35:28,3.0,0.0,997.877410888672
42,2025-04-20 18:00:00,2025-04-25 21:35:28,3.0,0.0,938.438705444336
43,2025-04-20 19:00:00,2025-04-25 21:35:28,3.0,0.0,875.219352722168
44,2025-04-20 20:00:00,2025-04-25 21:35:28,3.0,0.0,790.109676361084
45,2025-04-20 21:00:00,2025-04-25 21:35:28,3.0,0.0,702.054838180542
46,2025-04-20 22:00:00,2025-04-25 21:35:28,3.0,0.0,687.527419090271
47,2025-04-20 23:00:00,2025-04-25 21:35:28,3.0,0.0,681.2637095451355
