,UTC time,creation_time (UTC),version,carbon_intensity,hydro
0,2025-04-25 00:00:00,2025-05-01 04:36:13,3.0,0.0,1177.0
1,2025-04-25 01:00:00,2025-05-01 04:36:13,3.0,0.0,1262.0
2,2025-04-25 02:00:00,2025-05-01 04:36:13,3.0,0.0,1273.0
3,2025-04-25 03:00:00,2025-05-01 04:36:13,3.0,0.0,1308.0
4,2025-04-25 04:00:00,2025-05-01 04:36:13,3.0,0.0,1294.0
5,2025-04-25 05:00:00,2025-05-01 04:36:13,3.0,0.0,1267.0
6,2025-04-25 06:00:00,2025-05-01 04:36:13,3.0,0.0,1270.0
7,2025-04-25 07:00:00,2025-05-01 04:36:13,3.0,0.0,1228.0
8,2025-04-25 08:00:00,2025-05-01 04:36:13,3.0,0.0,1234.0
9,2025-04-25 09:00:00,2025-05-01 04:36:13,3.0,0.0,1232.0
10,2025-04-25 10:00:00,2025-05-01 04:36:13,3.0,0.0,1213.0
11,2025-04-25 11:00:00,2025-05-01 04:36:13,3.0,0.0,1220.0
12,2025-04-25 12:00:00,2025-05-01 04:36:13,3.0,0.0,1237.0
13,2025-04-25 13:00:00,2025-05-01 04:36:13,3.0,0.0,1294.0
14,2025-04-25 14:00:00,2025-05-01 04:36:13,3.0,0.0,1272.0
15,2025-04-25 15:00:00,2025-05-01 04:36:13,3.0,0.0,1256.0
16,2025-04-25 16:00:00,2025-05-01 04:36:13,3.0,0.0,1247.0
17,2025-04-25 17:00:00,2025-05-01 04:36:13,3.0,0.0,1196.0
18,2025-04-25 18:00:00,2025-05-01 04:36:13,3.0,0.0,1182.0
19,2025-04-25 19:00:00,2025-05-01 04:36:13,3.0,0.0,1164.0
20,2025-04-25 20:00:00,2025-05-01 04:36:13,3.0,0.0,1186.0
21,2025-04-25 21:00:00,2025-05-01 04:36:13,3.0,0.0,1168.0
22,2025-04-25 22:00:00,2025-05-01 04:36:13,3.0,0.0,1185.0
23,2025-04-25 23:00:00,2025-05-01 04:36:13,3.0,0.0,1237.0
24,2025-04-26 00:00:00,2025-05-01 04:36:13,3.0,0.0,1213.0
25,2025-04-26 01:00:00,2025-05-01 04:36:13,3.0,0.0,1237.5
26,2025-04-26 02:00:00,2025-05-01 04:36:13,3.0,0.0,1255.25
27,2025-04-26 03:00:00,2025-05-01 04:36:13,3.0,0.0,1281.625
28,2025-04-26 04:00:00,2025-05-01 04:36:13,3.0,0.0,1287.8125
29,2025-04-26 05:00:00,2025-05-01 04:36:13,3.0,0.0,1277.40625
30,2025-04-26 06:00:00,2025-05-01 04:36:13,3.0,0.0,1273.703125
31,2025-04-26 07:00:00,2025-05-01 04:36:13,3.0,0.0,1250.8515625
32,2025-04-26 08:00:00,2025-05-01 04:36:13,3.0,0.0,1242.42578125
33,2025-04-26 09:00:00,2025-05-01 04:36:13,3.0,0.0,1237.212890625
34,2025-04-26 10:00:00,2025-05-01 04:36:13,3.0,0.0,1225.1064453125
35,2025-04-26 11:00:00,2025-05-01 04:36:13,3.0,0.0,1222.55322265625
36,2025-04-26 12:00:00,2025-05-01 04:36:13,3.0,0.0,1229.776611328125
37,2025-04-26 13:00:00,2025-05-01 04:36:13,3.0,0.0,1261.8883056640625
38,2025-04-26 14:00:00,2025-05-01 04:36:13,3.0,0.0,1266.9441528320312
39,2025-04-26 15:00:00,2025-05-01 04:36:13,3.0,0.0,1261.4720764160156
40,2025-04-26 16:00:00,2025-05-01 04:36:13,3.0,0.0,1254.2360382080078
41,2025-04-26 17:00:00,2025-05-01 04:36:13,3.0,0.0,1225.118019104004
42,2025-04-26 18:00:00,2025-05-01 04:36:13,3.0,0.0,1203.559009552002
43,2025-04-26 19:00:00,2025-05-01 04:36:13,3.0,0.0,1183.779504776001
44,2025-04-26 20:00:00,2025-05-01 04:36:13,3.0,0.0,1184.8897523880005
45,2025-04-26 21:00:00,2025-05-01 04:36:13,3.0,0.0,1176.4448761940002
46,2025-04-26 22:00:00,2025-05-01 04:36:13,3.0,0.0,1180.722438097
47,2025-04-26 23:00:00,2025-05-01 04:36:13,3.0,0.0,1208.8612190485
