UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-04-29 06:00:00,2025-05-01 22:23:48,3.0,152.78125,5044.78125,0.0,0.0,30.953125,112.265625,45.125,340.9375
2025-04-29 07:00:00,2025-05-01 22:23:48,3.0,126.390625,5522.390625,0.0,0.0,17.9765625,58.1328125,67.0625,304.96875
2025-04-29 08:00:00,2025-05-01 22:23:48,3.0,112.6953125,4124.1953125,0.0,0.0,39.48828125,30.06640625,83.53125,392.984375
2025-04-29 09:00:00,2025-05-01 22:23:48,3.0,106.34765625,3420.59765625,0.0,0.0,22.744140625,15.533203125,59.265625,340.9921875
2025-04-29 10:00:00,2025-05-01 22:23:48,3.0,103.173828125,3078.798828125,0.0,0.0,13.8720703125,7.7666015625,46.6328125,309.99609375
2025-04-29 11:00:00,2025-05-01 22:23:48,3.0,102.0869140625,2904.3994140625,0.0,0.0,9.43603515625,3.88330078125,38.81640625,298.998046875
2025-04-29 12:00:00,2025-05-01 22:23:48,3.0,101.54345703125,2807.19970703125,0.0,0.0,7.218017578125,1.941650390625,23.908203125,293.9990234375
2025-04-29 13:00:00,2025-05-01 22:23:48,3.0,101.271728515625,2746.599853515625,0.0,0.0,6.6090087890625,0.9708251953125,11.9541015625,291.49951171875
2025-04-29 14:00:00,2025-05-01 22:23:48,3.0,102.1358642578125,2525.2999267578125,0.0,0.0,53.30450439453125,115.98541259765624,5.97705078125,291.249755859375
2025-04-29 15:00:00,2025-05-01 22:23:48,3.0,103.06793212890624,2058.1499633789062,0.0,0.0,30.152252197265625,561.4927062988281,2.988525390625,303.1248779296875
2025-04-29 16:00:00,2025-05-01 22:23:48,3.0,103.03396606445312,1327.5749816894531,0.0,0.0,17.576126098632812,1216.246353149414,2.9942626953125,318.5624389648437
2025-04-29 17:00:00,2025-05-01 22:23:48,3.0,102.51698303222656,884.2874908447266,0.0,0.0,11.288063049316406,1831.623176574707,10.49713134765625,332.2812194824219
2025-04-29 18:00:00,2025-05-01 22:23:48,3.0,102.75849151611328,769.6437454223633,0.0,0.0,8.144031524658203,2401.311588287353,33.748565673828125,349.14060974121094
2025-04-29 19:00:00,2025-05-01 22:23:48,3.0,102.87924575805664,735.3218727111816,0.0,0.0,6.072015762329102,2719.1557941436768,76.87428283691406,346.57030487060547
2025-04-29 20:00:00,2025-05-01 22:23:48,3.0,103.43962287902832,710.1609363555908,0.0,0.0,5.036007881164551,2878.0778970718384,97.43714141845705,343.28515243530273
2025-04-29 21:00:00,2025-05-01 22:23:48,3.0,103.71981143951416,699.5804681777954,0.0,0.0,4.518003940582275,2787.538948535919,101.21857070922852,330.14257621765137
2025-04-29 22:00:00,2025-05-01 22:23:48,3.0,105.85990571975708,632.7902340888977,0.0,0.0,4.259001970291138,2722.76947426796,98.10928535461426,321.0712881088257
2025-04-29 23:00:00,2025-05-01 22:23:48,3.0,110.42995285987854,734.8951170444489,0.0,0.0,4.129500985145569,2591.38473713398,89.55464267730713,318.03564405441284
