,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2025-05-05 00:00:00,2025-05-08 22:24:46,3.0,276.66,304.0,1901.0,0.0,0.0,101.0,1345.0,50.0,300.0
1,2025-05-05 01:00:00,2025-05-08 22:24:46,3.0,311.36,356.0,2133.0,0.0,0.0,102.0,1000.0,54.0,285.0
2,2025-05-05 02:00:00,2025-05-08 22:24:46,3.0,381.86,389.0,2060.0,0.0,0.0,102.0,392.0,71.0,482.0
3,2025-05-05 03:00:00,2025-05-08 22:24:46,3.0,442.1,393.0,2451.0,0.0,0.0,102.0,41.0,33.0,975.0
4,2025-05-05 04:00:00,2025-05-08 22:24:46,3.0,449.93,393.0,2326.0,0.0,0.0,102.0,11.0,2.0,926.0
5,2025-05-05 05:00:00,2025-05-08 22:24:46,3.0,439.08,393.0,2367.0,0.0,0.0,4.0,0.0,0.0,288.0
6,2025-05-05 06:00:00,2025-05-08 22:24:46,3.0,429.66,321.0,2339.0,0.0,0.0,4.0,0.0,10.0,272.0
7,2025-05-05 07:00:00,2025-05-08 22:24:46,3.0,418.72,306.0,2440.0,0.0,0.0,4.0,0.0,47.0,229.0
8,2025-05-05 08:00:00,2025-05-08 22:24:46,3.0,407.47,306.0,2454.0,0.0,0.0,102.0,0.0,53.0,282.0
9,2025-05-05 09:00:00,2025-05-08 22:24:46,3.0,408.9,307.0,2417.0,0.0,0.0,102.0,0.0,45.0,279.0
10,2025-05-05 10:00:00,2025-05-08 22:24:46,3.0,405.34,306.0,2433.0,0.0,0.0,102.0,0.0,70.0,278.0
11,2025-05-05 11:00:00,2025-05-08 22:24:46,3.0,400.91,307.0,2451.0,0.0,0.0,103.0,0.0,105.0,281.0
12,2025-05-05 12:00:00,2025-05-08 22:24:46,3.0,401.18,308.0,2459.0,0.0,0.0,102.0,0.0,105.0,283.0
13,2025-05-05 13:00:00,2025-05-08 22:24:46,3.0,399.24,308.0,2496.0,0.0,0.0,102.0,0.0,119.0,285.0
14,2025-05-05 14:00:00,2025-05-08 22:24:46,3.0,381.59,309.0,2531.0,0.0,0.0,93.0,187.0,97.0,291.0
15,2025-05-05 15:00:00,2025-05-08 22:24:46,3.0,351.89,308.0,2368.0,0.0,0.0,49.0,505.0,121.0,309.0
16,2025-05-05 16:00:00,2025-05-08 22:24:46,3.0,308.67,311.0,2053.0,0.0,0.0,5.0,1013.0,132.0,333.0
17,2025-05-05 17:00:00,2025-05-08 22:24:46,3.0,240.23,312.0,1876.0,0.0,0.0,4.0,2048.0,120.0,347.0
18,2025-05-05 18:00:00,2025-05-08 22:24:46,3.0,248.41,313.0,1976.0,0.0,0.0,4.0,1983.0,89.0,353.0
19,2025-05-05 19:00:00,2025-05-08 22:24:46,3.0,213.14,312.0,1867.0,0.0,0.0,4.0,2670.0,93.0,349.0
20,2025-05-05 20:00:00,2025-05-08 22:24:46,3.0,231.4,312.0,2092.0,0.0,0.0,4.0,2363.0,108.0,343.0
