,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2025-04-25 00:00:00,2025-05-01 04:36:13,3.0,186.53,183.0,1729.0,0.0,0.0,5.0,2842.0,66.0,312.0
1,2025-04-25 01:00:00,2025-05-01 04:36:13,3.0,230.46,189.0,2310.0,0.0,0.0,7.0,2152.0,115.0,295.0
2,2025-04-25 02:00:00,2025-05-01 04:36:13,3.0,332.88,188.0,2938.0,0.0,0.0,121.0,773.0,77.0,553.0
3,2025-04-25 03:00:00,2025-05-01 04:36:13,3.0,412.49,187.0,3069.0,0.0,0.0,124.0,20.0,91.0,999.0
4,2025-04-25 04:00:00,2025-05-01 04:36:13,3.0,412.24,187.0,3106.0,0.0,0.0,124.0,24.0,80.0,984.0
5,2025-04-25 05:00:00,2025-05-01 04:36:13,3.0,412.24,187.0,3106.0,0.0,0.0,124.0,24.0,80.0,984.0
6,2025-04-25 06:00:00,2025-05-01 04:36:13,3.0,412.24,187.0,3106.0,0.0,0.0,124.0,24.0,80.0,984.0
7,2025-04-25 07:00:00,2025-05-01 04:36:13,3.0,412.24,187.0,3106.0,0.0,0.0,124.0,24.0,80.0,984.0
8,2025-04-25 08:00:00,2025-05-01 04:36:13,3.0,383.36,105.0,3117.0,0.0,0.0,123.0,0.0,10.0,277.0
9,2025-04-25 09:00:00,2025-05-01 04:36:13,3.0,388.72,106.0,3188.0,0.0,0.0,76.0,0.0,4.0,276.0
10,2025-04-25 10:00:00,2025-05-01 04:36:13,3.0,390.61,106.0,3111.0,0.0,0.0,65.0,0.0,0.0,273.0
11,2025-04-25 11:00:00,2025-05-01 04:36:13,3.0,391.2,106.0,2994.0,0.0,0.0,65.0,0.0,0.0,271.0
12,2025-04-25 12:00:00,2025-05-01 04:36:13,3.0,391.47,106.0,2933.0,0.0,0.0,66.0,0.0,0.0,271.0
13,2025-04-25 13:00:00,2025-05-01 04:36:13,3.0,385.74,106.0,2861.0,0.0,0.0,123.0,0.0,0.0,279.0
14,2025-04-25 14:00:00,2025-05-01 04:36:13,3.0,362.91,105.0,2685.0,0.0,0.0,122.0,209.0,0.0,280.0
15,2025-04-25 15:00:00,2025-05-01 04:36:13,3.0,213.72,105.0,1571.0,0.0,0.0,7.0,1892.0,0.0,285.0
16,2025-04-25 16:00:00,2025-05-01 04:36:13,3.0,142.69,107.0,795.0,0.0,0.0,5.0,2603.0,0.0,290.0
17,2025-04-25 17:00:00,2025-05-01 04:36:13,3.0,127.6,121.0,604.0,0.0,0.0,5.0,2770.0,10.0,296.0
18,2025-04-25 18:00:00,2025-05-01 04:36:13,3.0,122.97,106.0,646.0,0.0,0.0,5.0,2886.0,44.0,296.0
19,2025-04-25 19:00:00,2025-05-01 04:36:13,3.0,117.76,104.0,643.0,0.0,0.0,5.0,2957.0,128.0,295.0
20,2025-04-25 20:00:00,2025-05-01 04:36:13,3.0,118.47,104.0,633.0,0.0,0.0,5.0,2903.0,136.0,295.0
21,2025-04-25 21:00:00,2025-05-01 04:36:13,3.0,131.53,104.0,852.0,0.0,0.0,5.0,2892.0,146.0,297.0
22,2025-04-25 22:00:00,2025-05-01 04:36:13,3.0,140.16,104.0,987.0,0.0,0.0,5.0,2915.0,145.0,318.0
23,2025-04-25 23:00:00,2025-05-01 04:36:13,3.0,161.52,102.0,1367.0,0.0,0.0,5.0,2852.0,143.0,335.0
24,2025-04-26 00:00:00,2025-05-01 04:36:13,3.0,175.98,161.0,1561.0,0.0,0.0,5.0,2848.0,146.0,328.0
25,2025-04-26 01:00:00,2025-05-01 04:36:13,3.0,203.27,175.0,1935.5,0.0,0.0,6.0,2500.0,130.5,311.5
26,2025-04-26 02:00:00,2025-05-01 04:36:13,3.0,265.35,181.5,2436.75,0.0,0.0,63.5,1636.5,103.75,432.25
27,2025-04-26 03:00:00,2025-05-01 04:36:13,3.0,336.05,184.25,2752.875,0.0,0.0,93.75,828.25,97.375,715.625
28,2025-04-26 04:00:00,2025-05-01 04:36:13,3.0,373.45,185.625,2929.4375,0.0,0.0,108.875,426.125,88.6875,849.8125
29,2025-04-26 05:00:00,2025-05-01 04:36:13,3.0,373.45,92.8125,1464.71875,0.0,0.0,54.4375,213.0625,44.34375,424.90625
30,2025-04-26 06:00:00,2025-05-01 04:36:13,3.0,373.45,46.40625,732.359375,0.0,0.0,27.21875,106.53125,22.171875,212.453125
31,2025-04-26 07:00:00,2025-05-01 04:36:13,3.0,373.45,23.203125,366.1796875,0.0,0.0,13.609375,53.265625,11.0859375,106.2265625
32,2025-04-26 08:00:00,2025-05-01 04:36:13,3.0,382.01,64.1015625,1741.58984375,0.0,0.0,68.3046875,26.6328125,10.54296875,191.61328125
33,2025-04-26 09:00:00,2025-05-01 04:36:13,3.0,386.27,85.05078125,2464.794921875,0.0,0.0,72.15234375,13.31640625,7.271484375,233.806640625
34,2025-04-26 10:00:00,2025-05-01 04:36:13,3.0,388.66,95.525390625,2787.8974609375,0.0,0.0,68.576171875,6.658203125,3.6357421875,253.4033203125
35,2025-04-26 11:00:00,2025-05-01 04:36:13,3.0,389.97,100.7626953125,2890.94873046875,0.0,0.0,66.7880859375,3.3291015625,1.81787109375,262.20166015625
36,2025-04-26 12:00:00,2025-05-01 04:36:13,3.0,390.73,103.38134765625,2911.974365234375,0.0,0.0,66.39404296875,1.66455078125,0.908935546875,266.600830078125
37,2025-04-26 13:00:00,2025-05-01 04:36:13,3.0,388.23,104.690673828125,2886.4871826171875,0.0,0.0,94.697021484375,0.832275390625,0.4544677734375,272.8004150390625
38,2025-04-26 14:00:00,2025-05-01 04:36:13,3.0,375.49,104.8453369140625,2785.7435913085938,0.0,0.0,108.3485107421875,104.9161376953125,0.22723388671875,276.40020751953125
39,2025-04-26 15:00:00,2025-05-01 04:36:13,3.0,289.25,104.92266845703124,2178.371795654297,0.0,0.0,57.67425537109375,998.4580688476562,0.113616943359375,280.7001037597656
40,2025-04-26 16:00:00,2025-05-01 04:36:13,3.0,214.19,105.96133422851562,1486.6858978271484,0.0,0.0,31.337127685546875,1800.729034423828,0.0568084716796875,285.3500518798828
41,2025-04-26 17:00:00,2025-05-01 04:36:13,3.0,170.34,113.4806671142578,1045.3429489135742,0.0,0.0,18.16856384277344,2285.364517211914,5.028404235839844,290.6750259399414
42,2025-04-26 18:00:00,2025-05-01 04:36:13,3.0,145.97,109.7403335571289,845.6714744567871,0.0,0.0,11.58428192138672,2585.682258605957,24.51420211791992,293.3375129699707
43,2025-04-26 19:00:00,2025-05-01 04:36:13,3.0,131.4,106.87016677856444,744.3357372283936,0.0,0.0,8.29214096069336,2771.3411293029785,76.25710105895996,294.1687564849853
44,2025-04-26 20:00:00,2025-05-01 04:36:13,3.0,124.87,105.43508338928224,688.6678686141968,0.0,0.0,6.64607048034668,2837.1705646514893,106.12855052947998,294.5843782424927
45,2025-04-26 21:00:00,2025-05-01 04:36:13,3.0,128.31,104.71754169464111,770.3339343070984,0.0,0.0,5.82303524017334,2864.5852823257446,126.06427526474,295.79218912124634
46,2025-04-26 22:00:00,2025-05-01 04:36:13,3.0,134.44,104.35877084732056,878.6669671535492,0.0,0.0,5.41151762008667,2889.7926411628723,135.53213763237,306.8960945606232
47,2025-04-26 23:00:00,2025-05-01 04:36:13,3.0,148.7,103.17938542366028,1122.8334835767746,0.0,0.0,5.205758810043335,2870.896320581436,139.266068816185,320.9480472803116
