UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-05-03 00:00:00,2025-05-08 01:08:32,3.0,292.0,1457.0,0.0,0.0,101.0,2894.0,0.0,286.0
2025-05-03 01:00:00,2025-05-08 01:08:32,3.0,322.0,1941.0,0.0,0.0,102.0,2431.0,4.0,270.0
2025-05-03 02:00:00,2025-05-08 01:08:32,3.0,357.0,2842.0,0.0,0.0,103.0,959.0,21.0,566.0
2025-05-03 03:00:00,2025-05-08 01:08:32,3.0,392.0,3138.0,0.0,0.0,102.0,54.0,16.0,930.0
2025-05-03 04:00:00,2025-05-08 01:08:32,3.0,393.0,3246.0,0.0,0.0,102.0,24.0,3.0,845.0
2025-05-03 05:00:00,2025-05-08 01:08:32,3.0,385.0,7632.0,0.0,0.0,4.0,0.0,1.0,274.0
2025-05-03 06:00:00,2025-05-08 01:08:32,3.0,311.0,7317.0,0.0,0.0,4.0,0.0,0.0,317.0
2025-05-03 07:00:00,2025-05-08 01:08:32,3.0,303.0,6761.0,0.0,0.0,4.0,0.0,0.0,277.0
2025-05-03 08:00:00,2025-05-08 01:08:32,3.0,304.0,3213.0,0.0,0.0,102.0,0.0,0.0,352.0
2025-05-03 09:00:00,2025-05-08 01:08:32,3.0,305.0,3001.0,0.0,0.0,103.0,0.0,0.0,275.0
2025-05-03 10:00:00,2025-05-08 01:08:32,3.0,305.0,2607.0,0.0,0.0,102.0,0.0,0.0,275.0
2025-05-03 11:00:00,2025-05-08 01:08:32,3.0,305.0,2452.0,0.0,0.0,103.0,0.0,0.0,276.0
2025-05-03 12:00:00,2025-05-08 01:08:32,3.0,306.0,2412.0,0.0,0.0,102.0,0.0,3.0,280.0
2025-05-03 13:00:00,2025-05-08 01:08:32,3.0,305.0,2410.0,0.0,0.0,103.0,0.0,0.0,279.0
2025-05-03 14:00:00,2025-05-08 01:08:32,3.0,306.0,2259.0,0.0,0.0,102.0,441.0,0.0,284.0
2025-05-03 15:00:00,2025-05-08 01:08:32,3.0,254.0,1342.0,0.0,0.0,101.0,1661.0,0.0,290.0
2025-05-03 16:00:00,2025-05-08 01:08:32,3.0,223.0,1033.0,0.0,0.0,49.0,2206.0,0.0,297.0
2025-05-03 17:00:00,2025-05-08 01:08:32,3.0,226.0,1136.0,0.0,0.0,5.0,2597.0,8.0,300.0
2025-05-03 18:00:00,2025-05-08 01:08:32,3.0,227.0,1132.0,0.0,0.0,4.0,3013.0,24.0,312.0
2025-05-03 19:00:00,2025-05-08 01:08:32,3.0,226.0,1349.0,0.0,0.0,4.0,2894.0,51.0,282.0
2025-05-03 20:00:00,2025-05-08 01:08:32,3.0,227.0,1263.0,0.0,0.0,4.0,2668.0,63.0,299.0
2025-05-03 21:00:00,2025-05-08 01:08:32,3.0,226.0,1383.0,0.0,0.0,4.0,2457.0,60.0,287.0
2025-05-03 22:00:00,2025-05-08 01:08:32,3.0,226.0,1544.0,0.0,0.0,5.0,2240.0,42.0,272.0
2025-05-03 23:00:00,2025-05-08 01:08:32,3.0,232.0,1923.0,0.0,0.0,48.0,1722.0,80.0,271.0
2025-05-04 00:00:00,2025-05-08 01:08:32,3.0,343.0,2158.0,0.0,0.0,101.0,1151.0,136.0,272.0
2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,332.5,2049.5,0.0,0.0,101.5,1791.0,70.0,271.0
2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,344.75,2445.75,0.0,0.0,102.25,1375.0,45.5,418.5
2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,368.375,2791.875,0.0,0.0,102.125,714.5,30.75,674.25
2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,380.6875,3018.9375,0.0,0.0,102.0625,369.25,16.875,759.625
2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,382.84375,5325.46875,0.0,0.0,53.03125,184.625,8.9375,516.8125
2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,346.921875,6321.234375,0.0,0.0,28.515625,92.3125,4.46875,416.90625
2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,324.9609375,6541.1171875,0.0,0.0,16.2578125,46.15625,2.234375,346.953125
2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,314.48046875,4877.05859375,0.0,0.0,59.12890625,23.078125,1.1171875,349.4765625
2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,309.740234375,3939.029296875,0.0,0.0,81.064453125,11.5390625,0.55859375,312.23828125
2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,307.3701171875,3273.0146484375,0.0,0.0,91.5322265625,5.76953125,0.279296875,293.619140625
2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,306.18505859375,2862.50732421875,0.0,0.0,97.26611328125,2.884765625,0.1396484375,284.8095703125
2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,306.092529296875,2637.253662109375,0.0,0.0,99.633056640625,1.4423828125,1.56982421875,282.40478515625
2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,305.5462646484375,2523.6268310546875,0.0,0.0,101.3165283203125,0.72119140625,0.784912109375,280.702392578125
2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,305.77313232421875,2391.313415527344,0.0,0.0,101.65826416015624,220.860595703125,0.3924560546875,282.3511962890625
2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,279.8865661621094,1866.656707763672,0.0,0.0,101.32913208007812,940.9302978515624,0.19622802734375,286.17559814453125
2025-05-04 16:00:00,2025-05-08 01:08:32,3.0,251.4432830810547,1449.828353881836,0.0,0.0,75.16456604003906,1573.4651489257812,0.098114013671875,291.5877990722656
2025-05-04 17:00:00,2025-05-08 01:08:32,3.0,238.72164154052732,1292.914176940918,0.0,0.0,40.08228302001953,2085.2325744628906,4.0490570068359375,295.7938995361328
2025-05-04 18:00:00,2025-05-08 01:08:32,3.0,232.86082077026367,1212.457088470459,0.0,0.0,22.04114151000977,2549.1162872314453,14.024528503417969,303.8969497680664
2025-05-04 19:00:00,2025-05-08 01:08:32,3.0,229.43041038513184,1280.7285442352295,0.0,0.0,13.020570755004885,2721.5581436157227,32.512264251708984,292.9484748840332
2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,228.21520519256592,1271.8642721176147,0.0,0.0,8.510285377502441,2694.7790718078613,47.75613212585449,295.9742374420166
2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,227.10760259628296,1327.4321360588074,0.0,0.0,6.255142688751221,2575.8895359039307,53.878066062927246,291.4871187210083
2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,226.55380129814148,1435.7160680294037,0.0,0.0,5.62757134437561,2407.9447679519653,47.93903303146362,281.7435593605041
2025-05-04 23:00:00,2025-05-08 01:08:32,3.0,229.27690064907077,1679.3580340147018,0.0,0.0,26.813785672187805,2064.9723839759827,63.96951651573181,276.3717796802521
