datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2025-05-06 22:00:00,2025-05-08 22:24:46,3.0,2.2518294300246464,294.74865503080287,286.9065155183374,761.5658730423391,0.0762028780101197,,,,,870.79138,
2025-05-06 23:00:00,2025-05-08 22:24:46,3.0,2.2518294300246464,294.74865503080287,286.9065155183374,761.5658730423391,0.0762028780101197,,,,,699.28998,
2025-05-07 00:00:00,2025-05-08 22:24:46,3.0,2.2518294300246464,294.74865503080287,286.9065155183374,761.5658730423391,0.0762028780101197,,,,,9301.84973,
2025-05-07 01:00:00,2025-05-08 22:24:46,3.0,1.7323420115840855,292.49055944188586,285.86551007998764,514.6501306180508,0.0779437185323174,,,,,4379.59013,
2025-05-07 02:00:00,2025-05-08 22:24:46,3.0,1.7323420115840855,292.49055944188586,285.86551007998764,514.6501306180508,0.0779437185323174,,,,,148.20015,
2025-05-07 03:00:00,2025-05-08 22:24:46,3.0,1.7323420115840855,292.49055944188586,285.86551007998764,514.6501306180508,0.0779437185323174,,,,,13.13231,
2025-05-07 04:00:00,2025-05-08 22:24:46,3.0,1.694389577558628,291.5805955416715,285.71068246392,0.2180420860241995,0.0953020141964815,,,,,0.0,
2025-05-07 05:00:00,2025-05-08 22:24:46,3.0,1.694389577558628,291.5805955416715,285.71068246392,0.2180420860241995,0.0953020141964815,,,,,0.0,
2025-05-07 06:00:00,2025-05-08 22:24:46,3.0,1.694389577558628,291.5805955416715,285.71068246392,0.2180420860241995,0.0953020141964815,,,,,0.0,
2025-05-07 07:00:00,2025-05-08 22:24:46,3.0,1.4374470932058336,291.51977352785013,285.841240417726,0.1089788682726771,0.1508488118335708,,,,,0.0,
2025-05-07 08:00:00,2025-05-08 22:24:46,3.0,1.4374470932058336,291.51977352785013,285.841240417726,0.1089788682726771,0.1508488118335708,,,,,0.0,
2025-05-07 09:00:00,2025-05-08 22:24:46,3.0,1.4374470932058336,291.51977352785013,285.841240417726,0.1089788682726771,0.1508488118335708,,,,,0.0,
2025-05-07 10:00:00,2025-05-08 22:24:46,3.0,1.795482191447927,291.9214628526686,287.0939706386534,0.0,0.2334543208980543,,,,,0.0,
2025-05-07 11:00:00,2025-05-08 22:24:46,3.0,1.795482191447927,291.9214628526686,287.0939706386534,0.0,0.2334543208980543,,,,,0.0,
2025-05-07 12:00:00,2025-05-08 22:24:46,3.0,1.795482191447927,291.9214628526686,287.0939706386534,0.0,0.2334543208980543,,,,,93.32796,
2025-05-07 13:00:00,2025-05-08 22:24:46,3.0,2.4400324190624474,292.1178043190628,288.4249954165414,8.960600855754347,0.5174964054566058,,,,,282.29408,
2025-05-07 14:00:00,2025-05-08 22:24:46,3.0,2.4400324190624474,292.1178043190628,288.4249954165414,8.960600855754347,0.5174964054566058,,,,,495.91087,
2025-05-07 15:00:00,2025-05-08 22:24:46,3.0,2.4400324190624474,292.1178043190628,288.4249954165414,8.960600855754347,0.5174964054566058,,,,,591.83152,
2025-05-07 16:00:00,2025-05-08 22:24:46,3.0,2.4334481795096905,291.1624777531017,288.7689751115644,144.08733455852007,2.022716447703006,,,,,755.49999,
2025-05-07 17:00:00,2025-05-08 22:24:46,3.0,2.4334481795096905,291.1624777531017,288.7689751115644,144.08733455852007,2.022716447703006,,,,,915.75688,
2025-05-07 18:00:00,2025-05-08 22:24:46,3.0,2.4334481795096905,291.1624777531017,288.7689751115644,144.08733455852007,2.022716447703006,,,,,1067.37837,
2025-05-07 19:00:00,2025-05-08 22:24:46,3.0,2.284909431325653,291.4599689257818,289.2465038782128,148.24234532002316,3.9750862601722536,,,,,1140.37628,
2025-05-07 20:00:00,2025-05-08 22:24:46,3.0,2.284909431325653,291.4599689257818,289.2465038782128,148.24234532002316,3.9750862601722536,,,,,1108.02086,
2025-05-07 21:00:00,2025-05-08 22:24:46,3.0,2.284909431325653,291.4599689257818,289.2465038782128,148.24234532002316,3.9750862601722536,,,,,1000.7171,
2025-05-07 22:00:00,2025-05-08 22:24:46,3.0,1.9356707216407187,291.06576647347003,289.31522025012663,137.53111470341776,5.567897664884031,,,,,870.79138,
2025-05-07 23:00:00,2025-05-08 22:24:46,3.0,1.9356707216407187,291.06576647347003,289.31522025012663,137.53111470341776,5.567897664884031,,,,,699.28998,
2025-05-08 00:00:00,2025-05-08 22:24:46,3.0,1.9356707216407187,291.06576647347003,289.31522025012663,137.53111470341776,5.567897664884031,,,,,9301.84973,
2025-05-08 01:00:00,2025-05-08 22:24:46,3.0,1.886967682151485,290.0422906162663,288.6661590155081,109.41890639836645,5.884515580211275,,,,,4379.59013,
2025-05-08 02:00:00,2025-05-08 22:24:46,3.0,1.886967682151485,290.0422906162663,288.6661590155081,109.41890639836645,5.884515580211275,,,,,672.70999,
2025-05-08 03:00:00,2025-05-08 22:24:46,3.0,1.886967682151485,290.0422906162663,288.6661590155081,109.41890639836645,5.884515580211275,,,,,13.13231,
2025-05-08 04:00:00,2025-05-08 22:24:46,3.0,1.779836676363157,289.5301878213959,288.3307909225781,0.2032335505089949,5.916961991975278,,,,,0.0,
2025-05-08 05:00:00,2025-05-08 22:24:46,3.0,1.779836676363157,289.5301878213959,288.3307909225781,0.2032335505089949,5.916961991975278,,,,,0.0,
2025-05-08 06:00:00,2025-05-08 22:24:46,3.0,1.779836676363157,289.5301878213959,288.3307909225781,0.2032335505089949,5.916961991975278,,,,,0.0,
2025-05-08 07:00:00,2025-05-08 22:24:46,3.0,1.971762791134113,289.2712291982803,288.02019994585703,0.1005207580374469,5.923300001612709,,,,,0.0,
2025-05-08 08:00:00,2025-05-08 22:24:46,3.0,1.971762791134113,289.2712291982803,288.02019994585703,0.1005207580374469,5.923300001612709,,,,,0.0,
2025-05-08 09:00:00,2025-05-08 22:24:46,3.0,1.971762791134113,289.2712291982803,288.02019994585703,0.1005207580374469,5.923300001612709,,,,,0.0,
2025-05-08 10:00:00,2025-05-08 22:24:46,3.0,1.8210639384930027,290.500774120023,288.5974529404375,0.0,5.93011520676996,,,,,0.0,
2025-05-08 11:00:00,2025-05-08 22:24:46,3.0,1.8210639384930027,290.500774120023,288.5974529404375,0.0,5.93011520676996,,,,,0.0,
2025-05-08 12:00:00,2025-05-08 22:24:46,3.0,1.8210639384930027,290.500774120023,288.5974529404375,0.0,5.93011520676996,,,,,93.32796,
2025-05-08 13:00:00,2025-05-08 22:24:46,3.0,1.7642754972042802,295.9497830404474,289.19436951127574,16.69921729054127,5.963858408295636,,,,,282.29408,
2025-05-08 14:00:00,2025-05-08 22:24:46,3.0,1.7642754972042802,295.9497830404474,289.19436951127574,16.69921729054127,5.963858408295636,,,,,495.91087,
2025-05-08 15:00:00,2025-05-08 22:24:46,3.0,1.7642754972042802,295.9497830404474,289.19436951127574,16.69921729054127,5.963858408295636,,,,,591.83152,
2025-05-08 16:00:00,2025-05-08 22:24:46,3.0,2.241953213413061,299.5203352505434,288.8729536191737,460.2008088533266,5.964518565750959,,,,,755.49999,
2025-05-08 17:00:00,2025-05-08 22:24:46,3.0,2.241953213413061,299.5203352505434,288.8729536191737,460.2008088533266,5.964518565750959,,,,,915.75688,
2025-05-08 18:00:00,2025-05-08 22:24:46,3.0,2.241953213413061,299.5203352505434,288.8729536191737,460.2008088533266,5.964518565750959,,,,,1067.37837,
2025-05-08 19:00:00,2025-05-08 22:24:46,3.0,2.6396534224134034,299.73635046735313,288.8858680186246,669.0128354582384,5.978796137019179,,,,,1140.37628,
2025-05-08 20:00:00,2025-05-08 22:24:46,3.0,2.6396534224134034,299.73635046735313,288.8858680186246,669.0128354582384,5.978796137019179,,,,,1108.02086,
2025-05-08 21:00:00,2025-05-08 22:24:46,3.0,2.6396534224134034,299.73635046735313,288.8858680186246,669.0128354582384,5.978796137019179,,,,,1000.7171,
2025-05-08 22:00:00,2025-05-08 22:24:46,3.0,2.6857912156022947,295.6385394659486,290.1480557643719,720.6567594706328,6.025563844481464,,,,,870.79138,
2025-05-08 23:00:00,2025-05-08 22:24:46,3.0,2.6857912156022947,295.6385394659486,290.1480557643719,720.6567594706328,6.025563844481464,,,,,699.28998,
2025-05-09 00:00:00,2025-05-08 22:24:46,3.0,2.6857912156022947,295.6385394659486,290.1480557643719,720.6567594706328,6.025563844481464,,,,,9301.84973,
2025-05-09 01:00:00,2025-05-08 22:24:46,3.0,2.8262853436188555,293.2723791764655,290.61446493905464,446.3578838755708,6.495948873062105,,,,,4379.59013,
2025-05-09 02:00:00,2025-05-08 22:24:46,3.0,2.8262853436188555,293.2723791764655,290.61446493905464,446.3578838755708,6.495948873062105,,,,,672.70999,
2025-05-09 03:00:00,2025-05-08 22:24:46,3.0,2.8262853436188555,293.2723791764655,290.61446493905464,446.3578838755708,6.495948873062105,,,,,0.0,
2025-05-09 04:00:00,2025-05-08 22:24:46,3.0,2.819079106474189,292.25849205800216,290.7453789331503,0.1697594044135276,7.638941207211177,,,,,0.0,
2025-05-09 05:00:00,2025-05-08 22:24:46,3.0,2.819079106474189,292.25849205800216,290.7453789331503,0.1697594044135276,7.638941207211177,,,,,0.0,
2025-05-09 06:00:00,2025-05-08 22:24:46,3.0,2.819079106474189,292.25849205800216,290.7453789331503,0.1697594044135276,7.638941207211177,,,,,0.0,
2025-05-09 07:00:00,2025-05-08 22:24:46,3.0,2.3430474677916204,291.53195256412744,290.4242045189104,0.0848130887511491,9.790869568330985,,,,,0.0,
2025-05-09 08:00:00,2025-05-08 22:24:46,3.0,2.3430474677916204,291.53195256412744,290.4242045189104,0.0848130887511491,9.790869568330985,,,,,0.0,
2025-05-09 09:00:00,2025-05-08 22:24:46,3.0,2.3430474677916204,291.53195256412744,290.4242045189104,0.0848130887511491,9.790869568330985,,,,,0.0,
2025-05-09 10:00:00,2025-05-08 22:24:46,3.0,1.6682813355605377,292.3706372946593,290.7354255206376,0.0,11.45582405736748,,,,,0.0,
2025-05-09 11:00:00,2025-05-08 22:24:46,3.0,1.6682813355605377,292.3706372946593,290.7354255206376,0.0,11.45582405736748,,,,,0.0,
2025-05-09 12:00:00,2025-05-08 22:24:46,3.0,1.6682813355605377,292.3706372946593,290.7354255206376,0.0,11.45582405736748,,,,,93.32796,
2025-05-09 13:00:00,2025-05-08 22:24:46,3.0,1.9529149605231824,296.26574233158703,291.06064970688146,16.830781391046692,12.382862489780091,,,,,282.29408,
2025-05-09 14:00:00,2025-05-08 22:24:46,3.0,1.9529149605231824,296.26574233158703,291.06064970688146,16.830781391046692,12.382862489780091,,,,,495.91087,
2025-05-09 15:00:00,2025-05-08 22:24:46,3.0,1.9529149605231824,296.26574233158703,291.06064970688146,16.830781391046692,12.382862489780091,,,,,591.83152,
2025-05-09 16:00:00,2025-05-08 22:24:46,3.0,2.200013320195355,298.34562223422745,290.9794114717337,428.3060520577528,12.835869865559143,,,,,755.49999,
2025-05-09 17:00:00,2025-05-08 22:24:46,3.0,2.200013320195355,298.34562223422745,290.9794114717337,428.3060520577528,12.835869865559143,,,,,915.75688,
2025-05-09 18:00:00,2025-05-08 22:24:46,3.0,2.200013320195355,298.34562223422745,290.9794114717337,428.3060520577528,12.835869865559143,,,,,1067.37837,
2025-05-09 19:00:00,2025-05-08 22:24:46,3.0,2.4623372702494155,297.95773104216823,291.10090512338854,589.1894623408115,13.858141895692846,,,,,1140.37628,
2025-05-09 20:00:00,2025-05-08 22:24:46,3.0,2.4623372702494155,297.95773104216823,291.10090512338854,589.1894623408115,13.858141895692846,,,,,1108.02086,
2025-05-09 21:00:00,2025-05-08 22:24:46,3.0,2.4623372702494155,297.95773104216823,291.10090512338854,589.1894623408115,13.858141895692846,,,,,1000.7171,
2025-05-09 22:00:00,2025-05-08 22:24:46,3.0,2.53967265793127,294.0405091121263,291.42786714986164,601.31080170768,14.887310915305424,,,,,870.79138,
2025-05-09 23:00:00,2025-05-08 22:24:46,3.0,2.53967265793127,294.0405091121263,291.42786714986164,601.31080170768,14.887310915305424,,,,,699.28998,
