datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-04T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18981
2025-05-04T01:00:00.000000000,2025-05-08 01:08:32,3.0,178.44126
2025-05-04T02:00:00.000000000,2025-05-08 01:08:32,3.0,180.1069
2025-05-04T03:00:00.000000000,2025-05-08 01:08:32,3.0,174.98146
2025-05-04T04:00:00.000000000,2025-05-08 01:08:32,3.0,182.38033
2025-05-04T05:00:00.000000000,2025-05-08 01:08:32,3.0,177.58202
2025-05-04T06:00:00.000000000,2025-05-08 01:08:32,3.0,174.84302
2025-05-04T07:00:00.000000000,2025-05-08 01:08:32,3.0,172.57144
2025-05-04T08:00:00.000000000,2025-05-08 01:08:32,3.0,161.08108
2025-05-04T09:00:00.000000000,2025-05-08 01:08:32,3.0,167.28383
2025-05-04T10:00:00.000000000,2025-05-08 01:08:32,3.0,165.90292
2025-05-04T11:00:00.000000000,2025-05-08 01:08:32,3.0,170.14802
2025-05-04T12:00:00.000000000,2025-05-08 01:08:32,3.0,162.65759
2025-05-04T13:00:00.000000000,2025-05-08 01:08:32,3.0,167.54883
2025-05-04T14:00:00.000000000,2025-05-08 01:08:32,3.0,159.28307
2025-05-04T15:00:00.000000000,2025-05-08 01:08:32,3.0,163.89747
2025-05-04T16:00:00.000000000,2025-05-08 01:08:32,3.0,162.91554
2025-05-04T17:00:00.000000000,2025-05-08 01:08:32,3.0,164.94524
2025-05-04T18:00:00.000000000,2025-05-08 01:08:32,3.0,158.10312
2025-05-04T19:00:00.000000000,2025-05-08 01:08:32,3.0,166.43674
2025-05-04T20:00:00.000000000,2025-05-08 01:08:32,3.0,166.80773
2025-05-04T21:00:00.000000000,2025-05-08 01:08:32,3.0,157.58546
2025-05-04T22:00:00.000000000,2025-05-08 01:08:32,3.0,160.47615
2025-05-04T23:00:00.000000000,2025-05-08 01:08:32,3.0,158.0951
2025-05-05T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18981
2025-05-05T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.60009
2025-05-05T02:00:00.000000000,2025-05-08 01:08:32,3.0,180.1069
2025-05-05T03:00:00.000000000,2025-05-08 01:08:32,3.0,174.98146
2025-05-05T04:00:00.000000000,2025-05-08 01:08:32,3.0,182.38033
2025-05-05T05:00:00.000000000,2025-05-08 01:08:32,3.0,177.58202
2025-05-05T06:00:00.000000000,2025-05-08 01:08:32,3.0,174.84302
2025-05-05T07:00:00.000000000,2025-05-08 01:08:32,3.0,172.57144
2025-05-05T08:00:00.000000000,2025-05-08 01:08:32,3.0,161.08108
2025-05-05T09:00:00.000000000,2025-05-08 01:08:32,3.0,167.28383
2025-05-05T10:00:00.000000000,2025-05-08 01:08:32,3.0,165.90292
2025-05-05T11:00:00.000000000,2025-05-08 01:08:32,3.0,170.14802
2025-05-05T12:00:00.000000000,2025-05-08 01:08:32,3.0,162.65759
2025-05-05T13:00:00.000000000,2025-05-08 01:08:32,3.0,167.54883
2025-05-05T14:00:00.000000000,2025-05-08 01:08:32,3.0,159.28307
2025-05-05T15:00:00.000000000,2025-05-08 01:08:32,3.0,163.89747
2025-05-05T16:00:00.000000000,2025-05-08 01:08:32,3.0,162.91554
2025-05-05T17:00:00.000000000,2025-05-08 01:08:32,3.0,164.94524
2025-05-05T18:00:00.000000000,2025-05-08 01:08:32,3.0,158.10312
2025-05-05T19:00:00.000000000,2025-05-08 01:08:32,3.0,166.43674
2025-05-05T20:00:00.000000000,2025-05-08 01:08:32,3.0,166.80773
2025-05-05T21:00:00.000000000,2025-05-08 01:08:32,3.0,157.58546
2025-05-05T22:00:00.000000000,2025-05-08 01:08:32,3.0,160.47615
2025-05-05T23:00:00.000000000,2025-05-08 01:08:32,3.0,158.0951
2025-05-06T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18981
2025-05-06T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.60009
2025-05-06T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.53014
2025-05-06T03:00:00.000000000,2025-05-08 01:08:32,3.0,174.98146
2025-05-06T04:00:00.000000000,2025-05-08 01:08:32,3.0,182.38033
2025-05-06T05:00:00.000000000,2025-05-08 01:08:32,3.0,177.58202
2025-05-06T06:00:00.000000000,2025-05-08 01:08:32,3.0,174.84302
2025-05-06T07:00:00.000000000,2025-05-08 01:08:32,3.0,172.57144
2025-05-06T08:00:00.000000000,2025-05-08 01:08:32,3.0,161.08108
2025-05-06T09:00:00.000000000,2025-05-08 01:08:32,3.0,167.28383
2025-05-06T10:00:00.000000000,2025-05-08 01:08:32,3.0,165.90292
2025-05-06T11:00:00.000000000,2025-05-08 01:08:32,3.0,170.14802
2025-05-06T12:00:00.000000000,2025-05-08 01:08:32,3.0,162.65759
2025-05-06T13:00:00.000000000,2025-05-08 01:08:32,3.0,167.54883
2025-05-06T14:00:00.000000000,2025-05-08 01:08:32,3.0,159.28307
2025-05-06T15:00:00.000000000,2025-05-08 01:08:32,3.0,163.89747
2025-05-06T16:00:00.000000000,2025-05-08 01:08:32,3.0,162.91554
2025-05-06T17:00:00.000000000,2025-05-08 01:08:32,3.0,164.94524
2025-05-06T18:00:00.000000000,2025-05-08 01:08:32,3.0,158.10312
2025-05-06T19:00:00.000000000,2025-05-08 01:08:32,3.0,166.43674
2025-05-06T20:00:00.000000000,2025-05-08 01:08:32,3.0,166.80773
2025-05-06T21:00:00.000000000,2025-05-08 01:08:32,3.0,157.58546
2025-05-06T22:00:00.000000000,2025-05-08 01:08:32,3.0,160.47615
2025-05-06T23:00:00.000000000,2025-05-08 01:08:32,3.0,158.0951
2025-05-07T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18981
2025-05-07T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.60009
2025-05-07T02:00:00.000000000,2025-05-08 01:08:32,3.0,3819.53014
2025-05-07T03:00:00.000000000,2025-05-08 01:08:32,3.0,3838.1598
2025-05-07T04:00:00.000000000,2025-05-08 01:08:32,3.0,182.38033
2025-05-07T05:00:00.000000000,2025-05-08 01:08:32,3.0,177.58202
2025-05-07T06:00:00.000000000,2025-05-08 01:08:32,3.0,174.84302
2025-05-07T07:00:00.000000000,2025-05-08 01:08:32,3.0,172.57144
2025-05-07T08:00:00.000000000,2025-05-08 01:08:32,3.0,161.08108
2025-05-07T09:00:00.000000000,2025-05-08 01:08:32,3.0,167.28383
2025-05-07T10:00:00.000000000,2025-05-08 01:08:32,3.0,165.90292
2025-05-07T11:00:00.000000000,2025-05-08 01:08:32,3.0,170.14802
2025-05-07T12:00:00.000000000,2025-05-08 01:08:32,3.0,162.65759
2025-05-07T13:00:00.000000000,2025-05-08 01:08:32,3.0,167.54883
2025-05-07T14:00:00.000000000,2025-05-08 01:08:32,3.0,159.28307
2025-05-07T15:00:00.000000000,2025-05-08 01:08:32,3.0,163.89747
2025-05-07T16:00:00.000000000,2025-05-08 01:08:32,3.0,162.91554
2025-05-07T17:00:00.000000000,2025-05-08 01:08:32,3.0,164.94524
2025-05-07T18:00:00.000000000,2025-05-08 01:08:32,3.0,158.10312
2025-05-07T19:00:00.000000000,2025-05-08 01:08:32,3.0,166.43674
2025-05-07T20:00:00.000000000,2025-05-08 01:08:32,3.0,166.80773
2025-05-07T21:00:00.000000000,2025-05-08 01:08:32,3.0,157.58546
2025-05-07T22:00:00.000000000,2025-05-08 01:08:32,3.0,160.47615
2025-05-07T23:00:00.000000000,2025-05-08 01:08:32,3.0,158.0951
