datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-05-04 00:00:00,APCP,surface,34.25,-98.5,0.15138966301578782,0.33844542652363946,0.44904057099242756,0.4637070852819094,0.47653474914852967,0.5399712902623711,0.6200001264655893,0.6941193760746596,0.7185059598982759,0.7266232367744891,0.7337486104991755,0.7381906175438022,0.7463177891620654,0.7826263222039758,0.8358104502332548,0.8756379298975904,0.8872068313728564,0.8897071266044224,0.8949646152864712,0.9710371643146731,1.6635135938292027,2.9214576152251226,4.96118620186922,7.090351009200923,9.260087360290974,11.142238783924306,12.48646890003047,13.098409146560769,13.58358959096982,14.014401552873128,14.452934606115257,15.22499098479771
