datetime,creation_time (UTC),version,avg_wind_production_forecast
2025-05-04T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18984
2025-05-04T01:00:00.000000000,2025-05-08 01:08:32,3.0,385.14408
2025-05-04T02:00:00.000000000,2025-05-08 01:08:32,3.0,389.31917
2025-05-04T03:00:00.000000000,2025-05-08 01:08:32,3.0,385.58219
2025-05-04T04:00:00.000000000,2025-05-08 01:08:32,3.0,394.25636
2025-05-04T05:00:00.000000000,2025-05-08 01:08:32,3.0,400.76184
2025-05-04T06:00:00.000000000,2025-05-08 01:08:32,3.0,391.43822
2025-05-04T07:00:00.000000000,2025-05-08 01:08:32,3.0,387.32656
2025-05-04T08:00:00.000000000,2025-05-08 01:08:32,3.0,389.06062
2025-05-04T09:00:00.000000000,2025-05-08 01:08:32,3.0,408.33204
2025-05-04T10:00:00.000000000,2025-05-08 01:08:32,3.0,416.83225
2025-05-04T11:00:00.000000000,2025-05-08 01:08:32,3.0,434.56936
2025-05-04T12:00:00.000000000,2025-05-08 01:08:32,3.0,437.07662
2025-05-04T13:00:00.000000000,2025-05-08 01:08:32,3.0,435.20933
2025-05-04T14:00:00.000000000,2025-05-08 01:08:32,3.0,440.88317
2025-05-04T15:00:00.000000000,2025-05-08 01:08:32,3.0,462.5226
2025-05-04T16:00:00.000000000,2025-05-08 01:08:32,3.0,470.15193
2025-05-04T17:00:00.000000000,2025-05-08 01:08:32,3.0,467.10044
2025-05-04T18:00:00.000000000,2025-05-08 01:08:32,3.0,462.62951
2025-05-04T19:00:00.000000000,2025-05-08 01:08:32,3.0,474.56943
2025-05-04T20:00:00.000000000,2025-05-08 01:08:32,3.0,489.10406
2025-05-04T21:00:00.000000000,2025-05-08 01:08:32,3.0,512.28514
2025-05-04T22:00:00.000000000,2025-05-08 01:08:32,3.0,542.96742
2025-05-04T23:00:00.000000000,2025-05-08 01:08:32,3.0,564.81553
2025-05-05T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18984
2025-05-05T01:00:00.000000000,2025-05-08 01:08:32,3.0,3868.59983
2025-05-05T02:00:00.000000000,2025-05-08 01:08:32,3.0,389.31917
2025-05-05T03:00:00.000000000,2025-05-08 01:08:32,3.0,385.58219
2025-05-05T04:00:00.000000000,2025-05-08 01:08:32,3.0,394.25636
2025-05-05T05:00:00.000000000,2025-05-08 01:08:32,3.0,400.76184
2025-05-05T06:00:00.000000000,2025-05-08 01:08:32,3.0,391.43822
2025-05-05T07:00:00.000000000,2025-05-08 01:08:32,3.0,387.32656
2025-05-05T08:00:00.000000000,2025-05-08 01:08:32,3.0,389.06062
2025-05-05T09:00:00.000000000,2025-05-08 01:08:32,3.0,408.33204
2025-05-05T10:00:00.000000000,2025-05-08 01:08:32,3.0,416.83225
2025-05-05T11:00:00.000000000,2025-05-08 01:08:32,3.0,434.56936
2025-05-05T12:00:00.000000000,2025-05-08 01:08:32,3.0,437.07662
2025-05-05T13:00:00.000000000,2025-05-08 01:08:32,3.0,435.20933
2025-05-05T14:00:00.000000000,2025-05-08 01:08:32,3.0,440.88317
2025-05-05T15:00:00.000000000,2025-05-08 01:08:32,3.0,462.5226
2025-05-05T16:00:00.000000000,2025-05-08 01:08:32,3.0,470.15193
2025-05-05T17:00:00.000000000,2025-05-08 01:08:32,3.0,467.10044
2025-05-05T18:00:00.000000000,2025-05-08 01:08:32,3.0,462.62951
2025-05-05T19:00:00.000000000,2025-05-08 01:08:32,3.0,474.56943
2025-05-05T20:00:00.000000000,2025-05-08 01:08:32,3.0,489.10406
2025-05-05T21:00:00.000000000,2025-05-08 01:08:32,3.0,512.28514
2025-05-05T22:00:00.000000000,2025-05-08 01:08:32,3.0,542.96742
2025-05-05T23:00:00.000000000,2025-05-08 01:08:32,3.0,564.81553
2025-05-06T00:00:00.000000000,2025-05-08 01:08:32,3.0,3816.18984
