datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,35.5,-114.5,66.52366387198224,33.261716887741926,0.0,0.37757398699238565,227.48769934294845,475.74148964601295,821.991564832472,653.7483571818334,70.49833508324511,35.24909497570185,0.0,0.3075499342207204,158.85074600619305,348.673127314863,610.887910855139,500.12044837444085,63.995178182880366,31.997586786399456,0.0,0.3440694591551624,200.59677634566856,432.7932416431555,747.7240516233837,612.3520210688383,76.69197666083963,38.34611175172078,0.0,0.3859392923446364,215.08726653144018,458.12983338127486,848.7270299376266,695.4384029909943
