,UTC time,creation_time (UTC),version,carbon_intensity,hydro
0,2025-04-19 00:00:00,2025-04-25 21:35:28,3.0,24.0,1034.0
1,2025-04-19 01:00:00,2025-04-25 21:35:28,3.0,24.0,1029.0
2,2025-04-19 02:00:00,2025-04-25 21:35:28,3.0,24.0,910.0
3,2025-04-19 03:00:00,2025-04-25 21:35:28,3.0,24.0,751.0
4,2025-04-19 04:00:00,2025-04-25 21:35:28,3.0,24.0,669.0
5,2025-04-19 05:00:00,2025-04-25 21:35:28,3.0,24.0,671.0
6,2025-04-19 06:00:00,2025-04-25 21:35:28,3.0,24.0,623.0
7,2025-04-19 07:00:00,2025-04-25 21:35:28,3.0,24.0,631.0
8,2025-04-19 08:00:00,2025-04-25 21:35:28,3.0,24.0,717.0
9,2025-04-19 09:00:00,2025-04-25 21:35:28,3.0,24.0,720.0
10,2025-04-19 10:00:00,2025-04-25 21:35:28,3.0,24.0,780.0
11,2025-04-19 11:00:00,2025-04-25 21:35:28,3.0,24.0,775.0
12,2025-04-19 12:00:00,2025-04-25 21:35:28,3.0,24.0,773.0
13,2025-04-19 13:00:00,2025-04-25 21:35:28,3.0,24.0,815.0
14,2025-04-19 14:00:00,2025-04-25 21:35:28,3.0,24.0,778.0
15,2025-04-19 15:00:00,2025-04-25 21:35:28,3.0,24.0,807.0
16,2025-04-19 16:00:00,2025-04-25 21:35:28,3.0,24.0,990.0
17,2025-04-19 17:00:00,2025-04-25 21:35:28,3.0,24.0,1023.0
18,2025-04-19 18:00:00,2025-04-25 21:35:28,3.0,24.0,1022.0
19,2025-04-19 19:00:00,2025-04-25 21:35:28,3.0,24.0,998.0
20,2025-04-19 20:00:00,2025-04-25 21:35:28,3.0,24.0,991.0
21,2025-04-19 21:00:00,2025-04-25 21:35:28,3.0,24.0,994.0
22,2025-04-19 22:00:00,2025-04-25 21:35:28,3.0,24.0,995.0
23,2025-04-19 23:00:00,2025-04-25 21:35:28,3.0,24.0,995.0
24,2025-04-20 00:00:00,2025-04-25 21:35:28,3.0,24.0,854.0
25,2025-04-20 01:00:00,2025-04-25 21:35:28,3.0,24.0,941.5
26,2025-04-20 02:00:00,2025-04-25 21:35:28,3.0,24.0,925.75
27,2025-04-20 03:00:00,2025-04-25 21:35:28,3.0,24.0,838.375
28,2025-04-20 04:00:00,2025-04-25 21:35:28,3.0,24.0,753.6875
29,2025-04-20 05:00:00,2025-04-25 21:35:28,3.0,24.0,712.34375
30,2025-04-20 06:00:00,2025-04-25 21:35:28,3.0,24.0,667.671875
31,2025-04-20 07:00:00,2025-04-25 21:35:28,3.0,24.0,649.3359375
32,2025-04-20 08:00:00,2025-04-25 21:35:28,3.0,24.0,683.16796875
33,2025-04-20 09:00:00,2025-04-25 21:35:28,3.0,24.0,701.583984375
34,2025-04-20 10:00:00,2025-04-25 21:35:28,3.0,24.0,740.7919921875
35,2025-04-20 11:00:00,2025-04-25 21:35:28,3.0,24.0,757.89599609375
36,2025-04-20 12:00:00,2025-04-25 21:35:28,3.0,24.0,765.447998046875
37,2025-04-20 13:00:00,2025-04-25 21:35:28,3.0,24.0,790.2239990234375
38,2025-04-20 14:00:00,2025-04-25 21:35:28,3.0,24.0,784.1119995117188
39,2025-04-20 15:00:00,2025-04-25 21:35:28,3.0,24.0,795.5559997558594
40,2025-04-20 16:00:00,2025-04-25 21:35:28,3.0,24.0,892.7779998779297
41,2025-04-20 17:00:00,2025-04-25 21:35:28,3.0,24.0,957.8889999389648
42,2025-04-20 18:00:00,2025-04-25 21:35:28,3.0,24.0,989.9444999694824
43,2025-04-20 19:00:00,2025-04-25 21:35:28,3.0,24.0,993.9722499847412
44,2025-04-20 20:00:00,2025-04-25 21:35:28,3.0,24.0,992.4861249923706
45,2025-04-20 21:00:00,2025-04-25 21:35:28,3.0,24.0,993.2430624961852
46,2025-04-20 22:00:00,2025-04-25 21:35:28,3.0,24.0,994.1215312480928
47,2025-04-20 23:00:00,2025-04-25 21:35:28,3.0,24.0,994.5607656240464
