UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2025-04-26 06:00:00,2025-05-01 04:36:13,3.0,12690.640625,29263.875,28563.4375,370.0,1257.390625,17.4375,2952.015625,1455.28125
2025-04-26 07:00:00,2025-05-01 04:36:13,3.0,12168.8203125,27984.9375,28573.21875,294.0,1009.6953125,14.21875,2656.5078125,1377.140625
2025-04-26 08:00:00,2025-05-01 04:36:13,3.0,11568.91015625,27254.96875,28581.109375,258.5,907.34765625,12.609375,2539.75390625,1333.0703125
2025-04-26 09:00:00,2025-05-01 04:36:13,3.0,11263.955078125,27093.984375,28586.0546875,241.75,861.173828125,11.8046875,2449.376953125,1308.03515625
2025-04-26 10:00:00,2025-05-01 04:36:13,3.0,11385.4775390625,27687.9921875,28588.52734375,233.375,859.0869140625,11.40234375,2311.1884765625,1303.517578125
2025-04-26 11:00:00,2025-05-01 04:36:13,3.0,11576.23876953125,29230.49609375,28590.263671875,228.6875,916.54345703125,32.701171875,2190.59423828125,1296.7587890625
2025-04-26 12:00:00,2025-05-01 04:36:13,3.0,11799.119384765623,31065.248046875,28591.6318359375,225.84375,940.771728515625,656.8505859375,2000.297119140625,1322.37939453125
2025-04-26 13:00:00,2025-05-01 04:36:13,3.0,11936.059692382812,31953.1240234375,28579.31591796875,226.921875,912.3858642578124,2298.42529296875,1689.1485595703125,1377.189697265625
2025-04-26 14:00:00,2025-05-01 04:36:13,3.0,12001.529846191406,32441.06201171875,28559.15795898437,236.9609375,888.1929321289062,4240.712646484375,1368.0742797851562,1492.5948486328125
2025-04-26 15:00:00,2025-05-01 04:36:13,3.0,12079.764923095703,32595.03100585937,28542.078979492188,316.48046875,863.5964660644531,5726.356323242188,1067.537139892578,1639.7974243164062
2025-04-26 16:00:00,2025-05-01 04:36:13,3.0,12251.382461547852,33204.51550292969,28523.539489746094,404.240234375,910.7982330322266,6720.178161621094,832.2685699462891,1707.3987121582031
2025-04-26 17:00:00,2025-05-01 04:36:13,3.0,12419.691230773926,34105.257751464844,28508.269744873047,438.6201171875,885.8991165161133,7087.089080810547,788.1342849731445,1749.6993560791016
2025-04-26 18:00:00,2025-05-01 04:36:13,3.0,12513.845615386965,34908.12887573242,28498.134872436523,468.31005859375,1049.4495582580566,7098.544540405273,922.0671424865724,1745.8496780395508
2025-04-26 19:00:00,2025-05-01 04:36:13,3.0,12663.42280769348,35850.06443786621,28500.56743621826,565.155029296875,1047.2247791290283,6550.772270202637,1041.533571243286,1717.9248390197754
2025-04-26 20:00:00,2025-05-01 04:36:13,3.0,12676.21140384674,36060.03221893311,28497.28371810913,614.0775146484375,1233.6123895645142,5863.886135101318,1213.766785621643,1684.4624195098877
2025-04-26 21:00:00,2025-05-01 04:36:13,3.0,12443.60570192337,36268.51610946655,28499.641859054565,614.0387573242188,1924.306194782257,4943.443067550659,1844.3833928108213,1659.7312097549438
2025-04-26 22:00:00,2025-05-01 04:36:13,3.0,12412.802850961683,36797.25805473328,28494.320929527283,615.5193786621094,2523.1530973911285,3799.2215337753296,2457.6916964054108,1679.365604877472
2025-04-26 23:00:00,2025-05-01 04:36:13,3.0,12301.901425480844,36980.12902736664,28487.16046476364,596.7596893310547,2924.0765486955643,2648.110766887665,3335.8458482027054,1754.682802438736
