datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2025-05-04 00:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428,,,,,,9624.53038,3816.18994,
2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428,,,,,,590.82649,3067.16064,
2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428,,,,,,89.28012,2950.65821,
2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428,,,,,,0.0,2969.98583,
2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428,,,,,,0.0,2900.55062,
2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428,,,,,,59.08843,2823.28404,
2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428,,,,,,278.1927,2503.12566,
2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792,,,,,,206.58117,2498.44895,
2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792,,,,,,0.0,2366.62292,
2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792,,,,,,0.0,2339.19142,
2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974,,,,,,0.0,2166.4814,
2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974,,,,,,88.34011,2240.67363,
2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974,,,,,,751.86043,2102.69782,
2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702,,,,,,1454.26298,2041.84913,
2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702,,,,,,2055.2866,1781.72729,
2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702,,,,,,2738.43728,1894.92864,
