datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2025-05-04 00:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428
2025-05-04 01:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428
2025-05-04 02:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428
2025-05-04 03:00:00,2025-05-08 01:08:32,3.0,3.872513485982359,285.7868656658148,284.0138216442107,2.017073812852968,1.4415115829848428
2025-05-04 04:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428
2025-05-04 05:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428
2025-05-04 06:00:00,2025-05-08 01:08:32,3.0,3.890763194215556,285.04400329210944,283.5662268117591,2.017073812852968,1.4415115829848428
2025-05-04 07:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792
2025-05-04 08:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792
2025-05-04 09:00:00,2025-05-08 01:08:32,3.0,3.9349017509229314,284.52116293625943,283.2462556374317,1.008580619188591,2.544455875142792
2025-05-04 10:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974
2025-05-04 11:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974
2025-05-04 12:00:00,2025-05-08 01:08:32,3.0,3.959344421567456,284.786320093578,283.4644607484488,0.0,3.7208673131796974
2025-05-04 13:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702
2025-05-04 14:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702
2025-05-04 15:00:00,2025-05-08 01:08:32,3.0,4.580375764002874,286.8118886005542,283.78593228397926,8.344255397708213,4.891833032124702
2025-05-04 16:00:00,2025-05-08 01:08:32,3.0,4.840636578686576,288.43652073192726,283.627076577896,199.2945180664325,6.039020745746744
2025-05-04 17:00:00,2025-05-08 01:08:32,3.0,4.840636578686576,288.43652073192726,283.627076577896,199.2945180664325,6.039020745746744
2025-05-04 18:00:00,2025-05-08 01:08:32,3.0,4.840636578686576,288.43652073192726,283.627076577896,199.2945180664325,6.039020745746744
2025-05-04 19:00:00,2025-05-08 01:08:32,3.0,4.573959289367058,288.48792672615554,283.7053204120416,299.03504946071075,7.394442975911152
2025-05-04 20:00:00,2025-05-08 01:08:32,3.0,4.573959289367058,288.48792672615554,283.7053204120416,299.03504946071075,7.394442975911152
2025-05-04 21:00:00,2025-05-08 01:08:32,3.0,4.573959289367058,288.48792672615554,283.7053204120416,299.03504946071075,7.394442975911152
2025-05-04 22:00:00,2025-05-08 01:08:32,3.0,3.572740746029492,286.3113162613121,283.886038239458,360.76123536980094,8.704649399655551
2025-05-04 23:00:00,2025-05-08 01:08:32,3.0,3.572740746029492,286.3113162613121,283.886038239458,360.76123536980094,8.704649399655551
2025-05-05 00:00:00,2025-05-08 01:08:32,3.0,3.572740746029492,286.3113162613121,283.886038239458,360.76123536980094,8.704649399655551
2025-05-05 01:00:00,2025-05-08 01:08:32,3.0,3.134453019008944,284.7847588706205,283.16786543159475,250.61427242743315,9.909997543825416
