datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-04-29 00:00:00,APCP,surface,33.0,-115.75,0.0761020017638599,0.08732823770648755,0.09171477195665628,0.09887585286974929,0.10384845772391506,0.12247440808285363,0.21180996175648734,0.4157902090214685,0.6100465307801521,0.7940760205099783,0.9741090782391382,1.1225034635368372,1.33996610179755,1.5814973790783964,1.8667262343975912,2.186482739071797,2.5106208669611405,2.75692839661869,2.889644215855675,2.967545379239958,3.048179391885593,3.1535700440198733,3.282349506618666,3.457111767030128,3.6147668343024897,3.6504951919618795,3.6551414477616158,3.667484799863401,3.697216791177712,3.7466852683764316,3.94260000558503,4.31779753779322
