datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-04-29 00:00:00,DSWRF,surface,33.0,-115.75,99.02612178045489,49.51296254758978,0.0,0.00027467253744015635,179.2960287571202,452.1048205354323,866.7188052520055,708.2978580558499,97.36900455999478,48.68451817024584,0.0,0.00039786828548311,144.61991955339226,370.5080857999437,755.5616767800799,631.4383440017741,90.50819895585707,45.2539188083562,0.0,0.0010926996360513452,155.4867875626898,409.7289320493843,845.8053387226593,712.2542739519149,108.6275204410293,54.313835673566246,0.0,0.0018940103487490587,176.7437479614785,438.93226929316603,877.1903959338822,730.2180370014178
