datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2025-05-06 00:00:00,DSWRF,surface,34.5,-122.0,156.35270556778576,78.17738505423523,0.0,0.0,106.77915033147659,344.26780728726584,829.1935614290828,730.8796566690805,165.8291546089588,82.91577742274244,0.0,0.0,129.24770819361763,401.15243352943116,936.2464206981492,823.5492151253079,189.59457934114766,94.79911335759599,0.0,0.0,136.8346652507199,413.4913942597756,974.0557955446097,857.5241076256418,193.35867180847487,96.68203045325117,0.0,0.0,137.61178134503086,414.1419638681199,971.7056010206411,854.4898126805211
