datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-05-06 00:00:00,APCP,surface,34.5,-122.0,0.38883992691632335,0.6332054870903835,0.7932340066399877,0.9480809501133993,1.0897269945193664,1.2021399542344695,1.3505952463488176,1.514051231266521,1.678568830485418,1.887918138374234,2.127080859128385,2.281211287287803,2.33602949826555,2.3563302074845662,2.3884065150808027,2.4266671606587766,2.437623706769212,2.440318922143576,2.440403021594693,2.440403021594693,2.440403021594693,2.440403021594693,2.440703312676102,2.4443054666033777,2.446865279460752,2.4486127873021246,2.4486127873021246,2.4486127873021246,2.4486127873021246,2.4486127873021246,2.4492523451500254,2.4587763075415214
