datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-04 00:00:00,UGRD,10 m above ground,34.5,-122.0,4.224341643546578,3.4065471816221846,3.0717006648204155,3.0212096019543844,3.446866559845117,4.256973681041412,4.939133332276764,5.0950905865070855,4.052073585977027,3.686074344256566,3.4735942045018255,3.336318436368601,3.9765235590681414,4.728472643845988,5.351565428895175,5.39559549015719,4.196847172365278,3.316020797467848,2.83940442542164,2.6530225341442497,2.8943375545619743,3.4965114381000206,3.7494029126410187,3.773821796368343,2.787425100069232,2.0136232128219986,1.7321739935119924,1.5181878705898662,1.353659110596468,2.0672722576196922,2.837488155018072,3.3092766786499954
