datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-05-06 00:00:00,DPT,2 m above ground,34.5,-122.0,273.4697757690009,273.31220434446243,273.20441729398607,273.1593242123754,273.4061146353363,273.0616049277327,272.949315223877,273.2895609087728,274.77802562138396,275.08332599362905,274.9472042630066,274.6426617255464,274.9682856266516,274.7578827867176,274.4086708217746,274.32693925125426,275.47172613935857,275.6873813304063,275.50488671487386,275.3043332667839,275.5310988101602,274.8141180362394,273.84561900505594,273.32290556833993,274.7937110960529,274.7886534378947,274.4453515396857,274.0242740658462,274.37645609984065,273.5485112565857,272.6415536471487,272.28431745553905
