datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2025-05-06 00:00:00,APCP,surface,32.0,-124.75,0.11141130565094472,0.16612527743693384,0.18445188334298718,0.20593727590405508,0.23596073484455415,0.2752267449395892,0.3376157512097162,0.39726334348661646,0.48968660699495775,0.6680121184892697,0.8882861961487682,1.033110782409204,1.0891230933026503,1.1045743734795392,1.109257645580612,1.1110625547565725,1.1113799550688233,1.1117717550074795,1.1120377785206632,1.112231500017613,1.1126370511949675,1.1133310594317734,1.1138347041876497,1.1163492966817075,1.1174693322526976,1.1174693322526976,1.1174693322526976,1.1174693322526976,1.1174693322526976,1.1174693322526976,1.1175690240422986,1.124097203109226
