datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2025-04-29 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.968460141123743,4.393257364715557,4.104149545969467,3.908692613818905,3.569735604189893,4.004940762286072,4.668122776117004,5.351278712997563,4.829800074982949,4.3996205178971195,4.268641206279479,4.161298272257811,4.024375025966883,4.674621587268262,5.483450516987068,5.980668258065773,4.944635994291078,4.1902377860253575,3.7417374012219593,3.5153497666351767,3.2022654750557136,3.5506425065394875,3.9387143675597676,4.222758525217742,3.8503592344505018,3.3133021539688507,3.1366825383415753,3.0233543118534967,2.868494573583451,3.516695932081984,4.445391409536981,5.0847762743388865
